BusinessEntityID,CreditCardID,ModifiedDate
5047,2458,2014-05-26
5048,2806,2011-09-27
5049,8840,2013-12-28
5050,12890,2011-09-28
5051,1764,2012-06-04
5052,7073,2013-09-03
5053,18872,2012-11-01
5054,4170,2013-12-19
5055,9593,2013-10-14
5056,11,2014-05-04
5057,5400,2014-01-24
5058,14207,2013-08-06
5059,4078,2012-12-25
5060,372,2014-02-08
5061,1293,2013-08-17
5062,6300,2011-11-23
5063,8664,2011-12-11
5064,1204,2014-05-09
5065,11513,2013-12-10
5066,7656,2013-08-25
5067,12902,2012-06-09
5068,5455,2014-05-20
5069,10075,2013-08-22
5070,3696,2011-06-21
5071,6135,2014-01-02
5072,5364,2012-01-19
5073,2849,2014-01-19
5074,1704,2011-08-19
5075,2557,2014-05-26
5076,10837,2014-01-03
5077,13167,2014-05-19
5078,14305,2014-05-15
5079,18463,2013-07-06
5080,1746,2012-10-28
5081,17434,2013-10-29
5082,14509,2014-03-05
5083,5277,2014-01-03
5084,14053,2013-06-13
5085,5145,2012-06-28
5086,16929,2013-09-06
5087,17989,2013-08-25
5088,9821,2014-02-06
5089,8662,2014-02-23
5090,11577,2013-10-29
5091,5197,2011-11-13
5092,11514,2013-12-17
5093,17983,2012-12-08
5094,7026,2013-04-04
5095,17640,2013-09-10
5096,15426,2014-02-08
5097,3694,2013-10-02
5098,8731,2014-05-18
5099,14657,2014-01-22
5100,17064,2013-08-12
5101,18512,2014-04-11
5102,18508,2013-12-09
5103,11699,2014-05-06
5104,7827,2013-08-30
5105,16013,2014-01-12
5106,10577,2013-07-04
5107,16144,2013-10-20
5108,18142,2013-07-18
5109,3037,2014-05-27
5110,846,2012-12-07
5111,10691,2013-09-13
5112,6428,2013-06-18
5113,4635,2013-09-17
5114,6854,2011-09-11
5115,12445,2012-10-30
5116,19233,2013-11-01
5117,19090,2014-06-14
5118,4666,2013-07-01
5119,17360,2013-03-16
5120,9148,2014-02-25
5121,7504,2014-05-06
5122,9708,2011-11-12
5123,11715,2014-05-17
5124,2373,2013-11-18
5125,11002,2014-05-23
5126,15267,2013-03-24
5127,16186,2013-07-21
5128,6839,2012-12-28
5129,10599,2012-12-30
5130,14457,2014-05-10
5131,17179,2013-11-02
5132,10087,2013-07-15
5133,19129,2013-01-17
5134,3869,2013-09-20
5135,2448,2014-02-11
5136,12079,2013-08-18
5137,7786,2013-09-23
5138,4034,2013-02-15
5139,15654,2012-01-05
5140,4064,2013-08-27
5141,15108,2014-01-15
5142,13380,2013-12-13
5143,6807,2014-02-07
5144,9016,2014-04-19
5145,9534,2013-09-21
5146,10530,2014-03-08
5147,12261,2012-01-06
5148,17856,2013-07-15
5149,18545,2014-03-17
5150,18123,2014-01-29
5151,6357,2013-07-18
5152,17522,2014-04-17
5153,4839,2012-11-05
5154,8714,2013-06-10
5155,16907,2012-11-08
5156,18089,2014-03-01
5157,15474,2012-07-29
5158,125,2014-05-01
5159,6840,2014-02-18
5160,12035,2014-04-09
5161,5436,2014-01-12
5162,1032,2011-07-29
5163,8446,2013-07-08
5164,6682,2014-03-23
5165,6202,2013-07-12
5166,611,2014-04-29
5167,15893,2014-06-17
5168,14917,2013-10-24
5169,11753,2014-05-28
5170,18847,2013-11-02
5171,1945,2013-07-31
5172,12272,2013-09-01
5173,17278,2013-12-17
5174,10152,2013-12-23
5175,15660,2013-10-20
5176,7549,2014-05-22
5177,18366,2014-04-19
5178,15704,2014-04-17
5179,7883,2013-07-15
5180,7373,2012-09-09
5181,17539,2014-01-07
5182,13863,2011-12-25
5183,11236,2013-03-16
5184,5468,2014-04-06
5185,3116,2013-12-19
5186,252,2013-12-15
5187,15028,2013-11-06
5188,18940,2013-08-12
5189,13542,2013-09-29
5190,3679,2013-02-12
5191,15549,2013-11-19
5192,14361,2013-08-10
5193,4463,2013-12-31
5194,6429,2014-01-28
5195,7425,2013-11-17
5196,15131,2014-05-08
5197,11151,2014-02-21
5198,4986,2014-01-22
5199,10910,2013-10-23
5200,17708,2014-03-19
5201,7489,2014-05-18
5202,8630,2013-07-30
5203,16140,2014-05-19
5204,15678,2014-01-11
5205,7441,2012-09-11
5206,11649,2014-05-12
5207,1279,2014-01-21
5208,9057,2013-10-08
5209,9808,2014-01-31
5210,2807,2014-04-04
5211,17944,2014-05-21
5212,10966,2012-11-12
5213,6404,2012-01-02
5214,9577,2012-12-12
5215,15182,2014-01-01
5216,9614,2014-02-14
5217,16122,2013-01-13
5218,13691,2014-04-03
5219,18839,2014-06-09
5220,2691,2014-03-18
5221,15086,2013-12-25
5222,11418,2014-03-19
5223,16453,2014-05-08
5224,8180,2011-11-28
5225,7298,2013-09-10
5226,12994,2013-12-13
5227,10371,2013-09-14
5228,6294,2012-08-20
5229,13213,2013-09-23
5230,2047,2013-02-08
5231,6498,2011-09-07
5232,10105,2013-12-27
5233,1512,2013-10-07
5234,16436,2013-10-26
5235,17552,2014-02-25
5236,10227,2013-04-22
5237,12745,2013-01-30
5238,17601,2011-11-27
5239,17720,2013-01-03
5240,3268,2014-05-01
5241,15573,2013-07-24
5242,10982,2013-11-02
5243,6424,2013-09-15
5244,15467,2011-07-31
5245,18358,2014-05-26
5246,10340,2014-04-15
5247,9158,2013-12-06
5248,240,2013-11-21
5249,2326,2012-09-24
5250,15938,2014-02-23
5251,17946,2014-05-19
5252,7409,2014-03-11
5253,9223,2013-09-21
5254,6228,2014-04-26
5255,9801,2014-01-08
5256,16292,2014-01-06
5257,8365,2014-05-25
5258,1380,2013-06-17
5259,6514,2014-01-14
5260,13792,2013-10-09
5261,9304,2012-10-20
5262,9461,2013-06-23
5263,879,2013-07-24
5264,384,2014-01-25
5265,3202,2013-05-24
5266,5558,2014-03-22
5267,1411,2013-07-17
5268,1140,2013-01-21
5269,13634,2013-09-20
5270,7666,2012-11-05
5271,17534,2014-01-16
5272,17372,2014-01-10
5273,13373,2012-07-03
5274,1644,2014-06-08
5275,12692,2013-08-12
5276,12294,2014-01-05
5277,6906,2014-05-02
5278,10876,2013-09-25
5279,11423,2013-05-10
5280,18671,2013-11-12
5281,4874,2012-12-13
5282,9218,2013-08-21
5283,4882,2012-04-06
5284,7771,2014-03-15
5285,19096,2013-02-24
5286,13859,2011-09-29
5287,12990,2014-04-07
5288,5596,2013-11-06
5289,13856,2014-01-30
5290,14804,2014-03-11
5291,13609,2011-10-07
5292,13956,2014-02-24
5293,5797,2014-04-19
5294,15026,2012-04-24
5295,3483,2011-11-03
5296,13912,2012-01-24
5297,162,2014-03-31
5298,12987,2013-03-22
5299,12266,2014-02-27
5300,379,2014-03-31
5301,12414,2013-07-15
5302,8061,2013-10-20
5303,9601,2013-08-30
5304,4050,2011-08-06
5305,2377,2014-05-14
5306,11811,2013-06-28
5307,8307,2012-04-03
5308,14582,2014-04-30
5309,11516,2013-10-27
5310,15940,2013-06-12
5311,5853,2014-04-16
5312,5484,2014-02-16
5313,14567,2013-12-01
5314,17170,2012-11-30
5315,13,2014-03-01
5316,18010,2014-04-02
5317,15379,2014-03-22
5318,18760,2013-04-01
5319,4777,2013-08-14
5320,10368,2013-08-16
5321,18169,2013-09-22
5322,17300,2013-08-15
5323,829,2013-07-11
5324,12664,2014-01-12
5325,5504,2013-05-23
5326,3407,2011-10-18
5327,8312,2014-04-23
5328,10242,2013-05-22
5329,2216,2014-02-04
5330,3881,2012-07-11
5331,10523,2014-05-07
5332,19115,2013-07-30
5333,9385,2012-10-06
5334,1825,2011-08-03
5335,5599,2014-02-12
5336,8289,2014-01-19
5337,9313,2013-08-30
5338,17811,2014-03-17
5339,10604,2012-07-20
5340,9619,2013-07-06
5341,17448,2013-09-04
5342,1089,2014-05-20
5343,11597,2014-05-05
5344,17741,2013-02-24
5345,18818,2014-03-24
5346,705,2013-12-06
5347,3494,2014-04-16
5348,14581,2013-09-19
5349,10106,2012-04-02
5350,5240,2014-04-17
5351,18928,2014-04-27
5352,14016,2013-10-30
5353,13715,2011-11-09
5354,17855,2013-03-12
5355,270,2012-08-01
5356,6873,2014-05-26
5357,14321,2014-04-14
5358,18177,2013-05-17
5359,2861,2013-10-21
5360,4450,2013-02-16
5361,18414,2012-09-06
5362,1396,2014-05-08
5363,4872,2014-05-24
5364,8506,2012-08-22
5365,17093,2011-06-15
5366,13967,2014-03-12
5367,1920,2013-09-05
5368,8218,2013-03-05
5369,14446,2011-07-03
5370,5965,2013-09-30
5371,9327,2014-05-13
5372,2521,2012-09-20
5373,10129,2012-01-31
5374,18658,2011-11-19
5375,3794,2013-12-06
5376,5595,2013-08-21
5377,8021,2011-09-28
5378,6392,2013-10-30
5379,6520,2013-03-28
5380,17250,2014-03-20
5381,7566,2013-02-10
5382,9228,2014-04-30
5383,13195,2014-01-24
5384,5921,2012-04-23
5385,6936,2012-07-13
5386,4730,2014-05-10
5387,241,2014-06-16
5388,3387,2012-10-09
5389,3743,2014-02-24
5390,9008,2013-03-16
5391,1325,2013-10-18
5392,4447,2013-10-15
5393,18264,2014-04-29
5394,13593,2013-05-14
5395,17908,2013-09-11
5396,11752,2013-12-24
5397,1230,2014-02-17
5398,1538,2013-07-24
5399,3782,2011-09-03
5400,10501,2013-03-07
5401,15627,2014-03-04
5402,7323,2012-06-08
5403,10225,2012-06-19
5404,2407,2013-11-05
5405,7990,2012-09-01
5406,7863,2014-01-16
5407,982,2014-03-30
5408,5385,2013-06-06
5409,6169,2013-07-10
5410,15877,2013-07-01
5411,12728,2014-03-04
5412,17498,2013-09-04
5413,13725,2014-03-29
5414,7866,2014-05-26
5415,11676,2013-02-04
5416,9003,2013-01-07
5417,9569,2012-11-24
5418,10814,2014-01-11
5419,10643,2014-03-18
5420,11680,2013-11-22
5421,1404,2014-05-05
5422,14738,2014-04-29
5423,7981,2013-07-09
5424,4379,2013-12-18
5425,6004,2013-07-02
5426,7239,2014-05-18
5427,12138,2014-01-01
5428,15097,2013-08-03
5429,18558,2012-11-14
5430,13212,2013-12-11
5431,17653,2013-02-05
5432,11312,2011-10-13
5433,12965,2013-07-19
5434,1247,2013-10-15
5435,7277,2013-09-23
5436,17141,2014-01-04
5437,3087,2013-03-10
5438,20,2013-12-17
5439,15337,2013-09-25
5440,11979,2014-03-04
5441,10707,2013-10-05
5442,1397,2013-11-09
5443,6816,2014-03-25
5444,14387,2013-09-20
5445,3621,2013-12-26
5446,10445,2013-07-04
5447,9127,2013-10-18
5448,10426,2014-03-12
5449,356,2013-06-27
5450,11617,2014-05-30
5451,8515,2011-10-20
5452,7090,2013-06-30
5453,13105,2013-11-01
5454,8810,2011-06-17
5455,8894,2013-07-21
5456,18451,2012-11-13
5457,14575,2013-06-10
5458,10828,2013-07-18
5459,6074,2013-10-20
5460,17599,2013-07-16
5461,17826,2013-10-27
5462,3371,2012-06-29
5463,15008,2013-07-23
5464,16445,2013-10-13
5465,18924,2012-11-04
5466,11394,2013-07-30
5467,10632,2014-05-09
5468,9775,2012-01-28
5469,1097,2013-07-08
5470,8062,2013-07-13
5471,4294,2013-09-22
5472,11774,2014-02-12
5473,3291,2013-01-02
5474,15355,2013-07-11
5475,10466,2013-01-25
5476,16598,2012-06-05
5477,4157,2014-06-15
5478,18242,2014-03-17
5479,8750,2013-03-14
5480,562,2014-02-10
5481,2575,2014-05-21
5482,229,2014-06-29
5483,18162,2013-08-18
5484,16333,2014-03-13
5485,8788,2013-02-27
5486,6568,2012-12-19
5487,6611,2014-06-04
5488,11904,2014-05-07
5489,2426,2013-08-20
5490,3954,2014-01-15
5491,3241,2013-09-09
5492,5519,2013-11-19
5493,2945,2013-07-14
5494,1951,2013-11-22
5495,10083,2012-12-16
5496,3534,2011-10-12
5497,15017,2013-11-04
5498,15819,2014-01-29
5499,7281,2012-06-27
5500,17558,2014-05-28
5501,3091,2013-10-07
5502,9812,2013-12-07
5503,13994,2014-05-18
5504,7825,2013-09-24
5505,2218,2012-03-28
5506,7112,2012-03-11
5507,2567,2013-12-25
5508,10000,2014-05-15
5509,18532,2014-05-13
5510,5910,2011-10-18
5511,461,2013-11-25
5512,19217,2013-11-30
5513,2133,2014-05-14
5514,4059,2011-11-01
5515,12767,2013-02-25
5516,17818,2013-09-19
5517,288,2013-12-16
5518,18324,2012-04-06
5519,18878,2013-12-13
5520,2036,2012-11-20
5521,2942,2012-04-11
5522,14050,2014-04-08
5523,16567,2013-04-02
5524,13142,2013-07-09
5525,16138,2013-01-20
5526,6918,2011-06-18
5527,13005,2014-04-07
5528,8260,2013-12-30
5529,2786,2014-05-14
5530,2920,2014-04-05
5531,17251,2013-11-03
5532,17306,2012-01-31
5533,1911,2014-02-03
5534,14005,2013-10-30
5535,13309,2014-03-08
5536,18152,2013-08-30
5537,18478,2014-01-17
5538,14405,2014-01-22
5539,15491,2013-07-22
5540,6551,2013-09-04
5541,15567,2013-08-13
5542,12543,2014-01-11
5543,14347,2014-03-28
5544,8830,2013-04-13
5545,11338,2014-05-30
5546,6507,2013-03-19
5547,6058,2013-08-29
5548,4219,2012-06-03
5549,3947,2014-02-11
5550,1955,2013-08-22
5551,12146,2013-09-07
5552,16895,2012-12-11
5553,14543,2013-07-02
5554,16682,2013-06-10
5555,10173,2014-02-11
5556,821,2013-08-29
5557,9063,2013-11-26
5558,11841,2011-07-31
5559,137,2013-04-30
5560,13083,2013-12-07
5561,13255,2014-05-27
5562,10625,2014-05-16
5563,2556,2014-04-27
5564,11739,2013-08-23
5565,7572,2013-11-05
5566,15057,2013-10-05
5567,18067,2013-01-06
5568,18297,2013-11-15
5569,16003,2013-07-18
5570,1802,2013-10-29
5571,1999,2014-04-17
5572,17508,2013-05-10
5573,14533,2012-07-19
5574,17665,2014-01-27
5575,6206,2013-07-16
5576,57,2013-12-23
5577,6397,2013-05-08
5578,9527,2014-04-16
5579,13410,2012-02-13
5580,11381,2013-02-27
5581,18719,2013-10-19
5582,12953,2014-05-14
5583,2502,2013-07-16
5584,3342,2012-11-22
5585,10328,2014-04-02
5586,4192,2014-01-06
5587,1470,2013-09-15
5588,10151,2013-01-11
5589,15583,2012-05-19
5590,4867,2013-08-26
5591,1069,2013-10-30
5592,2544,2014-04-16
5593,13826,2013-11-06
5594,1548,2013-10-21
5595,7819,2013-07-08
5596,403,2012-09-07
5597,4883,2014-01-04
5598,9272,2014-03-11
5599,14035,2014-01-22
5600,9589,2013-05-26
5601,3645,2013-04-20
5602,9340,2013-11-20
5603,16279,2012-04-11
5604,7474,2014-05-16
5605,303,2013-09-03
5606,14083,2013-11-27
5607,815,2013-10-11
5608,2222,2014-05-08
5609,2722,2012-03-12
5610,13036,2014-05-20
5611,3366,2013-07-04
5612,11775,2013-10-02
5613,18684,2013-11-08
5614,5082,2014-05-19
5615,10678,2014-04-24
5616,2570,2013-09-25
5617,17625,2012-02-16
5618,14336,2014-05-15
5619,5665,2013-10-21
5620,4004,2011-08-15
5621,7257,2012-08-12
5622,6740,2012-06-02
5623,9405,2011-09-28
5624,10831,2013-05-07
5625,6217,2014-03-07
5626,4212,2014-03-26
5627,8723,2014-04-03
5628,19202,2013-11-15
5629,10615,2013-07-15
5630,1672,2012-11-27
5631,9070,2014-02-06
5632,2784,2014-04-29
5633,6177,2013-01-16
5634,12479,2012-07-12
5635,2530,2014-05-08
5636,3842,2014-04-07
5637,14518,2013-07-03
5638,8947,2012-06-08
5639,14244,2012-09-07
5640,2892,2012-04-29
5641,9646,2012-05-09
5642,8142,2014-04-19
5643,10341,2013-07-27
5644,1915,2013-07-05
5645,16166,2013-08-27
5646,8059,2013-09-19
5647,1665,2012-12-14
5648,10610,2012-08-18
5649,2321,2012-12-29
5650,168,2012-05-01
5651,14503,2013-08-29
5652,1108,2014-01-04
5653,16389,2013-08-24
5654,11839,2013-11-21
5655,8980,2011-12-16
5656,6939,2014-04-03
5657,11909,2013-12-17
5658,8410,2013-11-21
5659,12645,2013-11-11
5660,11392,2014-06-01
5661,7275,2012-11-24
5662,543,2013-12-30
5663,6508,2013-08-11
5664,1241,2013-08-07
5665,11258,2014-02-07
5666,11574,2012-12-07
5667,16977,2013-02-01
5668,3611,2014-03-25
5669,18816,2014-01-31
5670,7272,2014-01-20
5671,3606,2013-07-26
5672,10668,2013-09-29
5673,424,2012-09-30
5674,9436,2011-12-03
5675,10126,2013-09-01
5676,7624,2014-03-25
5677,10277,2013-10-22
5678,15909,2011-09-28
5679,11858,2013-07-18
5680,16910,2014-03-12
5681,5317,2014-05-21
5682,14167,2013-01-08
5683,11549,2013-08-26
5684,5747,2012-06-10
5685,9958,2013-08-30
5686,10606,2014-06-27
5687,9104,2014-03-01
5688,2559,2013-11-13
5689,13506,2013-11-16
5690,12727,2014-04-08
5691,468,2014-05-05
5692,17513,2011-10-11
5693,110,2013-08-07
5694,14239,2013-07-09
5695,15603,2014-04-14
5696,3680,2013-11-05
5697,12466,2014-06-02
5698,7044,2013-09-03
5699,1888,2014-04-24
5700,7207,2013-08-21
5701,6673,2012-09-23
5702,14192,2013-12-31
5703,8406,2013-11-09
5704,14778,2013-10-03
5705,4706,2011-09-11
5706,255,2014-04-06
5707,16971,2014-02-09
5708,11773,2014-05-27
5709,4580,2014-06-26
5710,5574,2012-09-01
5711,1048,2014-06-05
5712,5632,2014-04-06
5713,12940,2013-08-29
5714,5697,2013-07-05
5715,17230,2014-03-22
5716,6209,2013-12-15
5717,1484,2013-08-18
5718,11582,2012-02-09
5719,3065,2013-10-16
5720,4745,2013-10-06
5721,12487,2012-05-05
5722,10985,2013-10-16
5723,11254,2012-05-24
5724,16208,2014-03-19
5725,6564,2013-11-03
5726,8945,2014-06-18
5727,8009,2014-03-14
5728,12140,2013-09-08
5729,11668,2013-01-18
5730,14466,2014-04-22
5731,10273,2013-10-18
5732,16945,2013-09-21
5733,13287,2013-08-30
5734,16198,2014-02-09
5735,10080,2013-05-04
5736,17207,2012-05-23
5737,6115,2014-06-13
5738,8950,2013-12-12
5739,1255,2014-03-28
5740,13703,2014-01-04
5741,8013,2014-03-29
5742,2565,2013-10-12
5743,17701,2011-10-01
5744,13462,2013-08-13
5745,6303,2011-11-02
5746,10041,2011-11-16
5747,9561,2013-01-05
5748,43,2013-09-03
5749,17830,2012-08-20
5750,9015,2014-01-25
5751,18474,2013-04-14
5752,13845,2011-12-01
5753,7529,2014-04-20
5754,6537,2013-10-10
5755,6212,2012-01-29
5756,12981,2014-06-04
5757,4210,2014-04-26
5758,14645,2013-11-25
5759,16814,2014-05-11
5760,18893,2012-01-22
5761,1796,2013-07-24
5762,8442,2014-02-04
5763,17850,2013-12-10
5764,698,2013-08-13
5765,18544,2011-08-16
5766,17054,2012-12-15
5767,18197,2012-04-14
5768,2991,2012-10-17
5769,10955,2013-06-30
5770,9548,2013-12-07
5771,7144,2014-01-13
5772,9203,2014-03-13
5773,4976,2013-08-22
5774,4595,2013-12-17
5775,10624,2013-10-09
5776,16286,2014-03-14
5777,12213,2014-03-11
5778,5674,2014-02-19
5779,8299,2014-05-20
5780,7259,2013-10-27
5781,15054,2013-08-14
5782,7960,2014-04-11
5783,8316,2013-09-02
5784,14159,2013-11-19
5785,16873,2013-10-28
5786,18392,2013-11-17
5787,9629,2012-07-30
5788,11619,2013-11-15
5789,7002,2013-09-01
5790,11548,2013-02-10
5791,15818,2012-12-18
5792,5581,2011-09-10
5793,18997,2014-05-10
5794,4814,2013-01-23
5795,2345,2011-09-20
5796,8955,2013-02-08
5797,2616,2014-02-17
5798,16507,2014-02-12
5799,5049,2013-11-20
5800,10079,2014-05-29
5801,4590,2014-02-08
5802,15779,2012-02-05
5803,17863,2013-08-15
5804,7726,2014-03-01
5805,13595,2014-04-30
5806,1624,2013-08-11
5807,14259,2012-04-11
5808,12282,2014-03-09
5809,1372,2013-10-23
5810,18227,2013-01-09
5811,19229,2013-09-24
5812,5253,2014-04-29
5813,18347,2013-05-01
5814,834,2014-01-22
5815,8783,2013-11-30
5816,841,2013-11-02
5817,3890,2013-11-21
5818,2056,2013-07-08
5819,6860,2013-08-04
5820,10404,2014-03-25
5821,7279,2013-10-16
5822,15770,2014-02-18
5823,10125,2013-11-27
5824,9555,2013-10-02
5825,11040,2014-01-18
5826,11490,2013-09-25
5827,18583,2011-09-07
5828,14407,2013-05-20
5829,16540,2013-10-26
5830,2361,2013-08-18
5831,19065,2011-07-06
5832,17922,2013-04-28
5833,16137,2014-05-12
5834,14442,2013-08-18
5835,17753,2013-07-03
5836,8206,2013-11-29
5837,8079,2013-08-10
5838,14826,2013-11-02
5839,7411,2013-10-06
5840,15335,2013-03-13
5841,10807,2013-09-07
5842,13731,2012-03-17
5843,6701,2013-10-04
5844,8006,2011-11-15
5845,8411,2013-11-15
5846,4152,2013-10-12
5847,18943,2012-10-31
5848,9857,2013-11-08
5849,11683,2014-04-05
5850,4123,2014-01-19
5851,17470,2013-07-18
5852,18301,2013-10-20
5853,3229,2013-05-28
5854,17866,2012-01-04
5855,10878,2013-03-12
5856,13182,2013-04-21
5857,9198,2014-01-05
5858,8512,2013-11-24
5859,5994,2013-11-23
5860,16551,2014-04-10
5861,15537,2013-07-16
5862,2730,2013-07-21
5863,18337,2011-07-21
5864,15244,2012-01-15
5865,979,2014-03-14
5866,5907,2013-10-08
5867,1338,2013-12-27
5868,14047,2011-09-18
5869,17728,2014-06-19
5870,8474,2012-04-13
5871,14547,2014-06-16
5872,18276,2013-10-01
5873,1015,2012-03-05
5874,15606,2011-09-08
5875,9557,2014-01-16
5876,14014,2013-12-18
5877,8135,2014-04-04
5878,7170,2012-02-03
5879,10386,2011-07-26
5880,17542,2013-05-09
5881,18267,2014-01-08
5882,4543,2013-05-10
5883,12725,2013-09-01
5884,7710,2014-05-14
5885,19123,2013-11-14
5886,8437,2013-08-19
5887,16097,2012-02-19
5888,8517,2014-05-23
5889,5878,2013-07-09
5890,12202,2013-07-05
5891,8373,2013-07-03
5892,8409,2011-11-28
5893,1928,2014-05-05
5894,15956,2012-01-19
5895,13052,2012-11-25
5896,3638,2014-05-07
5897,4832,2012-04-21
5898,4649,2011-07-07
5899,16282,2014-04-22
5900,8107,2013-10-07
5901,1283,2012-08-15
5902,2520,2014-03-09
5903,9744,2014-03-31
5904,4424,2013-12-25
5905,9507,2014-01-02
5906,7839,2012-09-22
5907,17638,2012-07-11
5908,14840,2012-06-26
5909,15925,2013-08-21
5910,685,2013-07-05
5911,7924,2012-05-22
5912,4338,2013-06-12
5913,6086,2013-11-06
5914,9926,2012-02-19
5915,575,2012-08-11
5916,8208,2014-06-30
5917,7320,2014-05-27
5918,6423,2014-06-25
5919,4671,2013-12-17
5920,5005,2011-10-10
5921,2739,2013-08-27
5922,13617,2013-05-19
5923,14822,2013-04-10
5924,13553,2014-02-12
5925,13989,2014-04-05
5926,8056,2014-01-07
5927,505,2013-07-25
5928,15642,2014-04-01
5929,5538,2013-12-19
5930,7972,2013-08-18
5931,11873,2013-07-06
5932,17563,2014-04-08
5933,3508,2014-03-04
5934,3153,2013-11-18
5935,17000,2013-07-24
5936,4779,2013-08-09
5937,1151,2012-11-18
5938,18623,2012-05-01
5939,17200,2014-04-28
5940,13405,2012-10-16
5941,2350,2013-09-07
5942,13534,2012-01-02
5943,14865,2013-10-06
5944,5714,2014-01-27
5945,2938,2012-05-20
5946,3208,2013-08-15
5947,15146,2013-08-24
5948,11382,2014-01-12
5949,11911,2013-11-27
5950,15047,2013-12-09
5951,6171,2013-07-22
5952,5238,2014-02-01
5953,12458,2014-04-11
5954,2210,2014-01-22
5955,11892,2011-08-15
5956,1570,2014-06-23
5957,1695,2013-01-05
5958,1528,2014-04-25
5959,8883,2011-11-10
5960,9998,2013-10-08
5961,18500,2014-02-15
5962,16180,2012-03-14
5963,19034,2013-07-31
5964,5250,2014-03-31
5965,3301,2013-10-08
5966,16914,2013-09-06
5967,10797,2014-03-28
5968,18561,2013-05-20
5969,8769,2013-10-17
5970,14071,2011-09-05
5971,16732,2014-01-02
5972,4288,2012-08-24
5973,7423,2014-04-08
5974,8304,2013-02-16
5975,8428,2013-01-14
5976,3194,2013-10-14
5977,17014,2014-05-03
5978,3478,2014-04-30
5979,9456,2014-01-31
5980,16999,2011-10-25
5981,2456,2013-07-06
5982,11166,2013-10-14
5983,17050,2012-01-15
5984,9683,2013-08-08
5985,884,2013-12-06
5986,8372,2013-07-14
5987,6947,2014-04-12
5988,2545,2013-07-18
5989,5693,2013-12-22
5990,17716,2013-11-05
5991,567,2012-12-22
5992,11437,2014-04-27
5993,14262,2014-04-15
5994,6732,2014-03-01
5995,11115,2013-07-25
5996,5416,2014-04-02
5997,18733,2013-02-15
5998,9433,2011-09-20
5999,3649,2014-01-14
6000,1192,2014-03-04
6001,10773,2013-07-11
6002,9038,2011-08-25
6003,2249,2014-03-31
6004,6708,2014-04-01
6005,5940,2013-10-01
6006,13853,2014-01-02
6007,1463,2013-11-25
6008,3652,2013-08-17
6009,8572,2014-04-12
6010,7263,2013-12-22
6011,11662,2012-09-28
6012,18845,2011-11-25
6013,6087,2012-04-07
6014,5294,2013-11-06
6015,5505,2013-12-02
6016,11589,2014-02-27
6017,279,2013-11-26
6018,15766,2013-09-08
6019,14609,2014-03-17
6020,12439,2013-01-06
6021,7248,2014-04-13
6022,8792,2013-11-29
6023,1345,2013-08-20
6024,662,2013-10-03
6025,4928,2013-01-03
6026,18743,2014-02-03
6027,13471,2013-11-09
6028,12013,2013-09-14
6029,12783,2014-04-01
6030,2577,2014-03-26
6031,10423,2013-10-17
6032,2379,2013-10-12
6033,4190,2013-08-08
6034,15664,2014-02-17
6035,6664,2013-10-29
6036,5157,2011-11-14
6037,14028,2014-03-25
6038,10189,2013-07-28
6039,11049,2014-01-17
6040,3630,2014-02-06
6041,7741,2013-03-29
6042,12607,2014-06-09
6043,978,2011-11-03
6044,11731,2014-06-24
6045,8360,2013-10-18
6046,7936,2012-03-26
6047,6632,2014-02-08
6048,10432,2013-08-22
6049,4784,2013-12-27
6050,19039,2013-11-12
6051,16793,2013-09-14
6052,485,2013-10-02
6053,1517,2013-08-28
6054,2857,2012-12-11
6055,6020,2012-07-11
6056,5050,2014-02-20
6057,12812,2014-04-19
6058,6603,2013-05-13
6059,9585,2014-03-30
6060,7900,2012-11-18
6061,12515,2012-06-21
6062,2455,2012-12-31
6063,17365,2013-09-01
6064,8999,2013-10-20
6065,17182,2013-09-10
6066,5169,2013-12-01
6067,5888,2012-02-21
