BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
1743,955.0,821,2010-06-19,,EA ,1,1.0,2010-06-05
1345,955.0,829,2010-06-09,,EA ,1,1.0,2010-05-26
2792,955.0,888,2010-09-15,,EA ,1,1.0,2010-09-01
3369,955.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
2419,955.0,907,2010-08-05,,EA ,1,1.0,2010-07-22
476,955.0,941,2010-03-18,,EA ,1,1.0,2010-03-04
857,955.0,945,2010-05-26,,EA ,1,1.0,2010-05-12
86,955.0,947,2010-03-04,,EA ,1,1.0,2010-02-18
1941,955.0,948,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1736,955.0,948,2010-08-19,,EA ,1,1.0,2010-08-05
853,955.0,951,2010-05-26,,EA ,1,1.0,2010-05-12
452,955.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
1059,955.0,996,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
849,955.0,996,2010-07-26,,EA ,1,1.0,2010-07-12
2159,956.0,522,2010-07-08,,EA ,1,1.0,2010-06-24
2431,956.0,807,2010-08-05,,EA ,1,1.0,2010-07-22
1767,956.0,821,2010-06-19,,EA ,1,1.0,2010-06-05
1817,956.0,829,2010-06-19,,EA ,1,1.0,2010-06-05
2429,956.0,889,2010-08-05,,EA ,1,1.0,2010-07-22
117,956.0,894,2010-03-04,,EA ,1,1.0,2010-02-18
2095,956.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
3085,956.0,941,2010-12-15,,EA ,1,1.0,2010-12-01
871,956.0,945,2010-05-26,,EA ,1,1.0,2010-05-12
98,956.0,947,2010-03-04,,EA ,1,1.0,2010-02-18
1764,956.0,948,2010-06-19,,EA ,1,1.0,2010-06-05
869,956.0,951,2010-05-26,,EA ,1,1.0,2010-05-12
483,956.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
866,956.0,996,2010-05-26,,EA ,1,1.0,2010-05-12
2160,957.0,522,2010-07-08,,EA ,1,1.0,2010-06-24
2114,957.0,807,2010-07-08,,EA ,1,1.0,2010-06-24
1308,957.0,821,2010-06-09,,EA ,1,1.0,2010-05-26
1819,957.0,829,2010-06-19,,EA ,1,1.0,2010-06-05
3099,957.0,885,2010-12-15,,EA ,1,1.0,2010-12-01
118,957.0,894,2010-03-04,,EA ,1,1.0,2010-02-18
2115,957.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
3101,957.0,941,2010-12-15,,EA ,1,1.0,2010-12-01
2943,957.0,945,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2817,957.0,945,2010-11-15,,EA ,1,1.0,2010-11-01
3357,957.0,947,2010-12-23,,EA ,1,1.0,2010-12-09
1305,957.0,948,2010-06-09,,EA ,1,1.0,2010-05-26
2816,957.0,951,2010-09-15,,EA ,1,1.0,2010-09-01
3097,957.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
2814,957.0,996,2010-09-15,,EA ,1,1.0,2010-09-01
539,958.0,520,2010-03-18,,EA ,1,1.0,2010-03-04
3083,958.0,805,2010-12-15,,EA ,1,1.0,2010-12-01
2090,958.0,821,2010-07-08,,EA ,1,1.0,2010-06-24
2144,958.0,829,2010-07-08,,EA ,1,1.0,2010-06-24
517,958.0,894,2010-03-18,,EA ,1,1.0,2010-03-04
2428,958.0,896,2010-08-05,,EA ,1,1.0,2010-07-22
877,958.0,907,2010-05-26,,EA ,1,1.0,2010-05-12
1770,958.0,941,2010-06-19,,EA ,1,1.0,2010-06-05
94,958.0,945,2010-03-04,,EA ,1,1.0,2010-02-18
1287,958.0,946,2010-06-09,,EA ,1,1.0,2010-05-26
2088,958.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
1282,958.0,949,2010-06-09,,EA ,1,1.0,2010-05-26
1280,958.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
1759,958.0,994,2010-06-19,,EA ,1,1.0,2010-06-05
541,959.0,520,2010-03-18,,EA ,1,1.0,2010-03-04
504,959.0,805,2010-03-18,,EA ,1,1.0,2010-03-04
2444,959.0,821,2010-08-05,,EA ,1,1.0,2010-07-22
2147,959.0,829,2010-07-08,,EA ,1,1.0,2010-06-24
519,959.0,894,2010-03-18,,EA ,1,1.0,2010-03-04
3267,959.0,897,2010-12-23,,EA ,1,1.0,2010-12-09
891,959.0,907,2010-05-26,,EA ,1,1.0,2010-05-12
1787,959.0,941,2010-06-19,,EA ,1,1.0,2010-06-05
3355,959.0,945,2010-12-23,,EA ,1,1.0,2010-12-09
1786,959.0,946,2010-06-19,,EA ,1,1.0,2010-06-05
2442,959.0,948,2010-08-05,,EA ,1,1.0,2010-07-22
1782,959.0,949,2010-06-19,,EA ,1,1.0,2010-06-05
1780,959.0,952,2010-06-19,,EA ,1,1.0,2010-06-05
1302,959.0,994,2010-06-09,,EA ,1,1.0,2010-05-26
3134,960.0,520,2010-12-15,,EA ,1,1.0,2010-12-01
512,960.0,805,2010-03-18,,EA ,1,1.0,2010-03-04
2451,960.0,821,2010-08-05,,EA ,1,1.0,2010-07-22
2477,960.0,829,2010-08-05,,EA ,1,1.0,2010-07-22
3117,960.0,894,2010-12-15,,EA ,1,1.0,2010-12-01
3362,960.0,898,2010-12-23,,EA ,1,1.0,2010-12-09
897,960.0,907,2010-05-26,,EA ,1,1.0,2010-05-12
1795,960.0,941,2010-06-19,,EA ,1,1.0,2010-06-05
3361,960.0,945,2010-12-23,,EA ,1,1.0,2010-12-09
1794,960.0,946,2010-06-19,,EA ,1,1.0,2010-06-05
2641,960.0,948,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2450,960.0,948,2010-10-05,,EA ,1,1.0,2010-09-21
1791,960.0,949,2010-06-19,,EA ,1,1.0,2010-06-05
1790,960.0,952,2010-06-19,,EA ,1,1.0,2010-06-05
1315,960.0,994,2010-06-09,,EA ,1,1.0,2010-05-26
3385,961.0,520,2010-12-23,,EA ,1,1.0,2010-12-09
3272,961.0,805,2010-12-23,,EA ,1,1.0,2010-12-09
1680,961.0,821,2010-06-19,,EA ,1,1.0,2010-06-05
1339,961.0,829,2010-06-09,,EA ,1,1.0,2010-05-26
3366,961.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
1677,961.0,899,2010-06-19,,EA ,1,1.0,2010-06-05
2356,961.0,907,2010-08-05,,EA ,1,1.0,2010-07-22
414,961.0,941,2010-03-18,,EA ,1,1.0,2010-03-04
815,961.0,945,2010-05-26,,EA ,1,1.0,2010-05-12
676,961.0,946,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
408,961.0,946,2010-05-18,,EA ,1,1.0,2010-05-04
1672,961.0,948,2010-06-19,,EA ,1,1.0,2010-06-05
395,961.0,949,2010-03-18,,EA ,1,1.0,2010-03-04
394,961.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
3014,961.0,994,2010-12-15,,EA ,1,1.0,2010-12-01
134,962.0,520,2010-03-04,,EA ,1,1.0,2010-02-18
3296,962.0,805,2010-12-23,,EA ,1,1.0,2010-12-09
1713,962.0,821,2010-06-19,,EA ,1,1.0,2010-06-05
1812,962.0,829,2010-06-19,,EA ,1,1.0,2010-06-05
114,962.0,894,2010-03-04,,EA ,1,1.0,2010-02-18
3268,962.0,900,2010-12-23,,EA ,1,1.0,2010-12-09
2389,962.0,907,2010-08-05,,EA ,1,1.0,2010-07-22
444,962.0,941,2010-03-18,,EA ,1,1.0,2010-03-04
1053,962.0,945,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
837,962.0,945,2010-07-26,,EA ,1,1.0,2010-07-12
437,962.0,946,2010-03-18,,EA ,1,1.0,2010-03-04
1704,962.0,948,2010-06-19,,EA ,1,1.0,2010-06-05
422,962.0,949,2010-03-18,,EA ,1,1.0,2010-03-04
420,962.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
3034,962.0,994,2010-12-15,,EA ,1,1.0,2010-12-01
3391,963.0,520,2010-12-23,,EA ,1,1.0,2010-12-09
3320,963.0,805,2010-12-23,,EA ,1,1.0,2010-12-09
1742,963.0,821,2010-06-19,,EA ,1,1.0,2010-06-05
1344,963.0,829,2010-06-09,,EA ,1,1.0,2010-05-26
3368,963.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
3316,963.0,901,2010-12-23,,EA ,1,1.0,2010-12-09
2418,963.0,907,2010-08-05,,EA ,1,1.0,2010-07-22
475,963.0,941,2010-03-18,,EA ,1,1.0,2010-03-04
856,963.0,945,2010-05-26,,EA ,1,1.0,2010-05-12
469,963.0,946,2010-03-18,,EA ,1,1.0,2010-03-04
1735,963.0,948,2010-06-19,,EA ,1,1.0,2010-06-05
453,963.0,949,2010-03-18,,EA ,1,1.0,2010-03-04
451,963.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
3057,963.0,994,2010-12-15,,EA ,1,1.0,2010-12-01
3394,964.0,520,2010-12-23,,EA ,1,1.0,2010-12-09
106,964.0,805,2010-03-04,,EA ,1,1.0,2010-02-18
1295,964.0,821,2010-06-09,,EA ,1,1.0,2010-05-26
1347,964.0,829,2010-06-09,,EA ,1,1.0,2010-05-26
3371,964.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
2101,964.0,902,2010-07-08,,EA ,1,1.0,2010-06-24
2105,964.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
3095,964.0,941,2010-12-15,,EA ,1,1.0,2010-12-01
2810,964.0,945,2010-09-15,,EA ,1,1.0,2010-09-01
3094,964.0,946,2010-12-15,,EA ,1,1.0,2010-12-01
1294,964.0,948,2010-06-09,,EA ,1,1.0,2010-05-26
3091,964.0,949,2010-12-15,,EA ,1,1.0,2010-12-01
3090,964.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
712,964.0,994,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
494,964.0,994,2010-05-18,,EA ,1,1.0,2010-05-04
3397,965.0,520,2010-12-23,,EA ,1,1.0,2010-12-09
112,965.0,805,2010-03-04,,EA ,1,1.0,2010-02-18
1320,965.0,821,2010-06-09,,EA ,1,1.0,2010-05-26
1349,965.0,829,2010-06-09,,EA ,1,1.0,2010-05-26
3106,965.0,886,2010-12-15,,EA ,1,1.0,2010-12-01
3372,965.0,894,2010-12-23,,EA ,1,1.0,2010-12-09
2119,965.0,907,2010-07-08,,EA ,1,1.0,2010-06-24
3109,965.0,941,2010-12-15,,EA ,1,1.0,2010-12-01
2953,965.0,945,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2824,965.0,945,2010-11-15,,EA ,1,1.0,2010-11-01
3107,965.0,946,2010-12-15,,EA ,1,1.0,2010-12-01
1318,965.0,948,2010-06-09,,EA ,1,1.0,2010-05-26
3104,965.0,949,2010-12-15,,EA ,1,1.0,2010-12-01
3103,965.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
508,965.0,994,2010-03-18,,EA ,1,1.0,2010-03-04
929,966.0,522,2010-05-26,,EA ,1,1.0,2010-05-12
2777,966.0,807,2010-09-15,,EA ,1,1.0,2010-09-01
2061,966.0,821,2010-07-08,,EA ,1,1.0,2010-06-24
2140,966.0,829,2010-07-08,,EA ,1,1.0,2010-06-24
2591,966.0,890,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2380,966.0,890,2010-10-05,,EA ,1,1.0,2010-09-21
515,966.0,894,2010-03-18,,EA ,1,1.0,2010-03-04
2780,966.0,907,2010-09-15,,EA ,1,1.0,2010-09-01
1258,966.0,941,2010-06-09,,EA ,1,1.0,2010-05-26
61,966.0,945,2010-03-04,,EA ,1,1.0,2010-02-18
692,966.0,947,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
438,966.0,947,2010-05-18,,EA ,1,1.0,2010-05-04
2055,966.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
56,966.0,951,2010-03-04,,EA ,1,1.0,2010-02-18
1242,966.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
50,966.0,996,2010-03-04,,EA ,1,1.0,2010-02-18
2856,967.0,522,2010-09-15,,EA ,1,1.0,2010-09-01
2797,967.0,807,2010-09-15,,EA ,1,1.0,2010-09-01
2079,967.0,821,2010-07-08,,EA ,1,1.0,2010-06-24
2473,967.0,829,2010-08-05,,EA ,1,1.0,2010-07-22
1274,967.0,891,2010-06-09,,EA ,1,1.0,2010-05-26
3114,967.0,894,2010-12-15,,EA ,1,1.0,2010-12-01
2799,967.0,907,2010-09-15,,EA ,1,1.0,2010-09-01
1278,967.0,941,2010-06-09,,EA ,1,1.0,2010-05-26
288,967.0,945,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
80,967.0,945,2010-05-04,,EA ,1,1.0,2010-04-20
470,967.0,947,2010-03-18,,EA ,1,1.0,2010-03-04
2077,967.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
76,967.0,951,2010-03-04,,EA ,1,1.0,2010-02-18
1267,967.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
72,967.0,996,2010-03-04,,EA ,1,1.0,2010-02-18
932,968.0,522,2010-05-26,,EA ,1,1.0,2010-05-12
2805,968.0,807,2010-09-15,,EA ,1,1.0,2010-09-01
2091,968.0,821,2010-07-08,,EA ,1,1.0,2010-06-24
2145,968.0,829,2010-07-08,,EA ,1,1.0,2010-06-24
487,968.0,892,2010-03-18,,EA ,1,1.0,2010-03-04
518,968.0,894,2010-03-18,,EA ,1,1.0,2010-03-04
878,968.0,907,2010-05-26,,EA ,1,1.0,2010-05-12
1771,968.0,941,2010-06-19,,EA ,1,1.0,2010-06-05
95,968.0,945,2010-03-04,,EA ,1,1.0,2010-02-18
489,968.0,947,2010-03-18,,EA ,1,1.0,2010-03-04
2089,968.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
93,968.0,951,2010-03-04,,EA ,1,1.0,2010-02-18
1281,968.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
91,968.0,996,2010-03-04,,EA ,1,1.0,2010-02-18
934,969.0,522,2010-05-26,,EA ,1,1.0,2010-05-12
1091,969.0,807,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
890,969.0,807,2010-07-26,,EA ,1,1.0,2010-07-12
2633,969.0,821,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2445,969.0,821,2010-10-05,,EA ,1,1.0,2010-09-21
2148,969.0,829,2010-07-08,,EA ,1,1.0,2010-06-24
2819,969.0,893,2010-09-15,,EA ,1,1.0,2010-09-01
520,969.0,894,2010-03-18,,EA ,1,1.0,2010-03-04
892,969.0,907,2010-05-26,,EA ,1,1.0,2010-05-12
1788,969.0,941,2010-06-19,,EA ,1,1.0,2010-06-05
3356,969.0,945,2010-12-23,,EA ,1,1.0,2010-12-09
3100,969.0,947,2010-12-15,,EA ,1,1.0,2010-12-01
2630,969.0,948,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2443,969.0,948,2010-10-05,,EA ,1,1.0,2010-09-21
3352,969.0,951,2010-12-23,,EA ,1,1.0,2010-12-09
1781,969.0,952,2010-06-19,,EA ,1,1.0,2010-06-05
3349,969.0,996,2010-12-23,,EA ,1,1.0,2010-12-09
3388,970.0,521,2010-12-23,,EA ,1,1.0,2010-12-09
66,970.0,806,2010-03-04,,EA ,1,1.0,2010-02-18
2383,970.0,821,2010-08-05,,EA ,1,1.0,2010-07-22
2472,970.0,829,2010-08-05,,EA ,1,1.0,2010-07-22
3264,970.0,890,2010-12-23,,EA ,1,1.0,2010-12-09
3113,970.0,894,2010-12-15,,EA ,1,1.0,2010-12-01
847,970.0,907,2010-05-26,,EA ,1,1.0,2010-05-12
1724,970.0,941,2010-06-19,,EA ,1,1.0,2010-06-05
3291,970.0,945,2010-12-23,,EA ,1,1.0,2010-12-09
3050,970.0,947,2010-12-15,,EA ,1,1.0,2010-12-01
2372,970.0,948,2010-08-05,,EA ,1,1.0,2010-07-22
3039,970.0,950,2010-12-15,,EA ,1,1.0,2010-12-01
1700,970.0,952,2010-06-19,,EA ,1,1.0,2010-06-05
681,970.0,995,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
418,970.0,995,2010-05-18,,EA ,1,1.0,2010-05-04
343,971.0,521,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
137,971.0,521,2010-05-04,,EA ,1,1.0,2010-04-20
87,971.0,806,2010-03-04,,EA ,1,1.0,2010-02-18
2414,971.0,821,2010-08-05,,EA ,1,1.0,2010-07-22
2280,971.0,829,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
2143,971.0,829,2010-09-07,,EA ,1,1.0,2010-08-24
2411,971.0,891,2010-08-05,,EA ,1,1.0,2010-07-22
516,971.0,894,2010-03-18,,EA ,1,1.0,2010-03-04
2600,971.0,895,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
1068,971.0,907,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
865,971.0,907,2010-07-26,,EA ,1,1.0,2010-07-12
1753,971.0,941,2010-06-19,,EA ,1,1.0,2010-06-05
3314,971.0,945,2010-12-23,,EA ,1,1.0,2010-12-09
3072,971.0,947,2010-12-15,,EA ,1,1.0,2010-12-01
2404,971.0,948,2010-08-05,,EA ,1,1.0,2010-07-22
3062,971.0,950,2010-12-15,,EA ,1,1.0,2010-12-01
1732,971.0,952,2010-06-19,,EA ,1,1.0,2010-06-05
449,971.0,995,2010-03-18,,EA ,1,1.0,2010-03-04
3393,972.0,521,2010-12-23,,EA ,1,1.0,2010-12-09
299,972.0,806,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
99,972.0,806,2010-05-04,,EA ,1,1.0,2010-04-20
2430,972.0,821,2010-08-05,,EA ,1,1.0,2010-07-22
2474,972.0,829,2010-08-05,,EA ,1,1.0,2010-07-22
1285,972.0,892,2010-06-09,,EA ,1,1.0,2010-05-26
3115,972.0,894,2010-12-15,,EA ,1,1.0,2010-12-01
2931,972.0,907,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2808,972.0,907,2010-11-15,,EA ,1,1.0,2010-11-01
1528,972.0,941,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1291,972.0,941,2010-08-09,,EA ,1,1.0,2010-07-26
3332,972.0,945,2010-12-23,,EA ,1,1.0,2010-12-09
3082,972.0,947,2010-12-15,,EA ,1,1.0,2010-12-01
2609,972.0,948,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2425,972.0,948,2010-10-05,,EA ,1,1.0,2010-09-21
3079,972.0,950,2010-12-15,,EA ,1,1.0,2010-12-01
1762,972.0,952,2010-06-19,,EA ,1,1.0,2010-06-05
480,972.0,995,2010-03-18,,EA ,1,1.0,2010-03-04
129,973.0,518,2010-03-04,,EA ,1,1.0,2010-02-18
1916,973.0,806,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1656,973.0,806,2010-08-19,,EA ,1,1.0,2010-08-05
3007,973.0,812,2010-12-15,,EA ,1,1.0,2010-12-01
3231,973.0,819,2010-12-23,,EA ,1,1.0,2010-12-09
1807,973.0,827,2010-06-19,,EA ,1,1.0,2010-06-05
3258,973.0,833,2010-12-23,,EA ,1,1.0,2010-12-09
2266,973.0,894,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
2120,973.0,894,2010-09-07,,EA ,1,1.0,2010-08-24
390,973.0,907,2010-03-18,,EA ,1,1.0,2010-03-04
2329,973.0,939,2010-08-05,,EA ,1,1.0,2010-07-22
1205,973.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
2721,973.0,948,2010-09-15,,EA ,1,1.0,2010-09-01
3223,973.0,950,2010-12-23,,EA ,1,1.0,2010-12-09
3220,973.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
781,973.0,995,2010-05-26,,EA ,1,1.0,2010-05-12
3384,974.0,518,2010-12-23,,EA ,1,1.0,2010-12-09
1235,974.0,806,2010-06-09,,EA ,1,1.0,2010-05-26
407,974.0,812,2010-03-18,,EA ,1,1.0,2010-03-04
1679,974.0,819,2010-06-19,,EA ,1,1.0,2010-06-05
1338,974.0,827,2010-06-09,,EA ,1,1.0,2010-05-26
2349,974.0,834,2010-08-05,,EA ,1,1.0,2010-07-22
2455,974.0,894,2010-08-05,,EA ,1,1.0,2010-07-22
415,974.0,907,2010-03-18,,EA ,1,1.0,2010-03-04
413,974.0,939,2010-03-18,,EA ,1,1.0,2010-03-04
1673,974.0,945,2010-06-19,,EA ,1,1.0,2010-06-05
3255,974.0,948,2010-12-23,,EA ,1,1.0,2010-12-09
2030,974.0,950,2010-07-08,,EA ,1,1.0,2010-06-24
810,974.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
2025,974.0,995,2010-07-08,,EA ,1,1.0,2010-06-24
133,975.0,518,2010-03-04,,EA ,1,1.0,2010-02-18
1256,975.0,806,2010-06-09,,EA ,1,1.0,2010-05-26
436,975.0,812,2010-03-18,,EA ,1,1.0,2010-03-04
1712,975.0,819,2010-06-19,,EA ,1,1.0,2010-06-05
1811,975.0,827,2010-06-19,,EA ,1,1.0,2010-06-05
1251,975.0,835,2010-06-09,,EA ,1,1.0,2010-05-26
2269,975.0,894,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
2124,975.0,894,2010-09-07,,EA ,1,1.0,2010-08-24
446,975.0,907,2010-03-18,,EA ,1,1.0,2010-03-04
443,975.0,939,2010-03-18,,EA ,1,1.0,2010-03-04
1706,975.0,945,2010-06-19,,EA ,1,1.0,2010-06-05
3289,975.0,948,2010-12-23,,EA ,1,1.0,2010-12-09
2053,975.0,950,2010-07-08,,EA ,1,1.0,2010-06-24
831,975.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
2047,975.0,995,2010-07-08,,EA ,1,1.0,2010-06-24
3390,976.0,518,2010-12-23,,EA ,1,1.0,2010-12-09
698,976.0,733,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
1277,976.0,806,2010-06-09,,EA ,1,1.0,2010-05-26
468,976.0,812,2010-03-18,,EA ,1,1.0,2010-03-04
1741,976.0,819,2010-06-19,,EA ,1,1.0,2010-06-05
1343,976.0,827,2010-06-09,,EA ,1,1.0,2010-05-26
465,976.0,836,2010-03-18,,EA ,1,1.0,2010-03-04
2460,976.0,894,2010-08-05,,EA ,1,1.0,2010-07-22
477,976.0,907,2010-03-18,,EA ,1,1.0,2010-03-04
474,976.0,939,2010-03-18,,EA ,1,1.0,2010-03-04
1737,976.0,945,2010-06-19,,EA ,1,1.0,2010-06-05
3312,976.0,948,2010-12-23,,EA ,1,1.0,2010-12-09
2076,976.0,950,2010-07-08,,EA ,1,1.0,2010-06-24
851,976.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
2071,976.0,995,2010-07-08,,EA ,1,1.0,2010-06-24
1826,977.0,517,2010-06-19,,EA ,1,1.0,2010-06-05
2811,977.0,722,2010-09-15,,EA ,1,1.0,2010-09-01
885,977.0,805,2010-05-26,,EA ,1,1.0,2010-05-12
2103,977.0,811,2010-07-08,,EA ,1,1.0,2010-06-24
2812,977.0,818,2010-09-15,,EA ,1,1.0,2010-09-01
2849,977.0,826,2010-09-15,,EA ,1,1.0,2010-09-01
2838,977.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1777,977.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
2104,977.0,938,2010-07-08,,EA ,1,1.0,2010-06-24
2436,977.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
495,977.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
3343,977.0,949,2010-12-23,,EA ,1,1.0,2010-12-09
3342,977.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
102,977.0,994,2010-03-04,,EA ,1,1.0,2010-02-18
3130,978.0,520,2010-12-15,,EA ,1,1.0,2010-12-01
3028,978.0,805,2010-12-15,,EA ,1,1.0,2010-12-01
2037,978.0,821,2010-07-08,,EA ,1,1.0,2010-06-24
2469,978.0,829,2010-08-05,,EA ,1,1.0,2010-07-22
3112,978.0,894,2010-12-15,,EA ,1,1.0,2010-12-01
3023,978.0,903,2010-12-15,,EA ,1,1.0,2010-12-01
2757,978.0,907,2010-09-15,,EA ,1,1.0,2010-09-01
1236,978.0,941,2010-06-09,,EA ,1,1.0,2010-05-26
41,978.0,945,2010-03-04,,EA ,1,1.0,2010-02-18
1234,978.0,946,2010-06-09,,EA ,1,1.0,2010-05-26
2031,978.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
1224,978.0,949,2010-06-09,,EA ,1,1.0,2010-05-26
1223,978.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
1665,978.0,994,2010-06-19,,EA ,1,1.0,2010-06-05
536,979.0,520,2010-03-18,,EA ,1,1.0,2010-03-04
3051,979.0,805,2010-12-15,,EA ,1,1.0,2010-12-01
2060,979.0,821,2010-07-08,,EA ,1,1.0,2010-06-24
2139,979.0,829,2010-07-08,,EA ,1,1.0,2010-06-24
514,979.0,894,2010-03-18,,EA ,1,1.0,2010-03-04
3266,979.0,895,2010-12-23,,EA ,1,1.0,2010-12-09
2914,979.0,907,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2779,979.0,907,2010-11-15,,EA ,1,1.0,2010-11-01
1257,979.0,941,2010-06-09,,EA ,1,1.0,2010-05-26
60,979.0,945,2010-03-04,,EA ,1,1.0,2010-02-18
1255,979.0,946,2010-06-09,,EA ,1,1.0,2010-05-26
2054,979.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
1243,979.0,949,2010-06-09,,EA ,1,1.0,2010-05-26
1241,979.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
1928,979.0,994,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1695,979.0,994,2010-08-19,,EA ,1,1.0,2010-08-05
2649,980.0,514,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2478,980.0,514,2010-10-05,,EA ,1,1.0,2010-09-21
3008,980.0,806,2010-12-15,,EA ,1,1.0,2010-12-01
799,980.0,808,2010-05-26,,EA ,1,1.0,2010-05-12
2013,980.0,815,2010-07-08,,EA ,1,1.0,2010-06-24
336,980.0,823,2010-03-04,2010-05-03,EA ,1,2.0,2010-05-03
122,980.0,823,2010-05-04,,EA ,1,1.0,2010-04-20
1796,980.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
30,980.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
3013,980.0,935,2010-12-15,,EA ,1,1.0,2010-12-01
1208,980.0,942,2010-06-09,,EA ,1,1.0,2010-05-26
1493,980.0,944,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
374,980.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
2309,980.0,948,2010-08-05,,EA ,1,1.0,2010-07-22
2717,980.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
2714,980.0,952,2010-09-15,,EA ,1,1.0,2010-09-01
780,980.0,994,2010-05-26,,EA ,1,1.0,2010-05-12
2152,981.0,514,2010-07-08,,EA ,1,1.0,2010-06-24
409,981.0,806,2010-03-18,,EA ,1,1.0,2010-03-04
2753,981.0,808,2010-09-15,,EA ,1,1.0,2010-09-01
42,981.0,815,2010-03-04,,EA ,1,1.0,2010-02-18
3378,981.0,823,2010-12-23,,EA ,1,1.0,2010-12-09
1327,981.0,894,2010-06-09,,EA ,1,1.0,2010-05-26
2749,981.0,904,2010-09-15,,EA ,1,1.0,2010-09-01
47,981.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
2756,981.0,935,2010-09-15,,EA ,1,1.0,2010-09-01
3021,981.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
2901,981.0,948,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
2746,981.0,948,2010-11-15,,EA ,1,1.0,2010-11-01
1669,981.0,950,2010-06-19,,EA ,1,1.0,2010-06-05
