footnote,sln,prefix,crs,lab,sect,title,credit,days,start,end,bldg,room,instructor,limit,enrolled
Q,35576,H A,258,,02,FUND COOKING,2.0,M,14:00,17,TODD,268N,,0016,0016
,82917,ANTH,465,,01,HUMAN EVOL,3.0,"TU,TH",14:50,16:05,COLL,235,BOAZ,0025,0006
Q,35584,H A,258,,03,FUND COOKING,2.0,M,14:00,17,TODD,268N,,0016,0010
Q,35592,H A,258,,04,FUND COOKING,2.0,M,14:00,17,TODD,268N,,0016,0015
Q,35600,H A,280,,01,LODGING SYST,3.0,"TU,TH",9:10,10:25,TODD,133,RUTHERFORD,0138,0048
,35626,H A,320,,01,INDUSTRY EXP,1.0,TU,16:10,,TODD,334,LUOMA,0070,0046
,35642,H A,350,,01,BEVERAGE MGT,3.0,"TU,TH",13:25,14:40,TODD,409,RUTHERFORD,0045,0040
,82529,H A,356,,01,FD/BEV SYST,3.0,,,,ARR,ARR,,0050,0002
Q,35659,H A,358,,01,FD SERV SYST,3.0,"M,W,F",11:10,,TODD,404,HARRINGTON,0045,0038
,35675,H A,381,,01,[M] HOSP MGMT,3.0,"TU,TH",10:35,11:50,TODD,303,PAXSON,0040,0020
,,H A,381,,03,[M] HOSP MGMT,3.0,,,,ARR,ARR,,0050,0002
,35717,H A,435,,01,INTL TOURISM,3.0,"TU,TH",14:50,16:05,TODD,420,,0034,0027
I,12724,ANTH,466,,01,HUMAN OSTEOL,3.0,TU,12:30,15,PHI,102,TYLER,0025,0006
,35733,H A,458,,01,ADV CATERING,3.0,"M,W,F",8:10,,TODD,270,FRITZ,0025,0000
,35741,H A,480,,01,[M] MKT STRATEGY,3.0,"TU,TH",10:35,11:50,TODD,204,KENDALL,0045,0042
,,H A,480,,02,[M] MKT STRATEGY,3.0,,,,ARR,ARR,,0050,0004
Q,35774,H A,491,,01,OPR ANALYSIS,3.0,"M,W,F",9:10,,TODD,220,UMBREIT,0045,0023
,,H A,495,,01,CASE ST RES,3.0,"TU,TH",9:10,10:25,WILS,3,,0025,0000
,,H A,495,,02,CASE ST RES,3.0,,,,ARR,ARR,,0050,0004
,35808,H A,496,,01,SEMINAR,V,W,17,19,TODD,122,KENDALL,0015,0014
,,H A,497,,01,SP TOPICS,02.0,,,,ARR,ARR,,0050,0002
,35824,H A,498,,01,COOP INTERN,V,,,,ARR,ARR,LUOMA,0050,0026
,35857,H A,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0007
,12732,ANTH,468,,01,[S] SEX EVOL NAT,3.0,"M,W,F",10:10,,TODD,311,PATTON,0070,0082
,,H A,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0050,0003
,66936,H A,581,,01,HOSP SER MGT,3.0,"TU,TH",14:50,16:05,TODD,127,RUTHERFORD,0048,0005
,35899,H A,600,,01,SP PROJ,V,,,,ARR,ARR,,0010,0001
,35907,H D,101,,01,[S] LIFESPAN H D,3.0,"M,W,F",14:10,,TODD,430,HANDY,0125,0107
,35915,H D,101,,02,[S] LIFESPAN H D,3.0,"TU,TH",10:35,11:50,TODD,130,ROSE,0180,0146
,35923,H D,201,,01,PRENATAL-8,3.0,"M,W,F",12:10,,TODD,430,MALKUS,0116,0085
,35931,H D,203,,01,ADULT-OLDER,3.0,"TU,TH",9:10,10:25,FNA,5062,YOUNG,0120,0077
,35949,H D,204,,01,[S] FAMILY SYSTM,3.0,"M,W,F",10:10,,TODD,434,BAILEY,0059,0059
,35956,H D,204,,02,[S] FAMILY SYSTM,3.0,"TU,TH",12:00,13:15,TODD,420,RODGERS,0065,0067
,35964,H D,205,,01,[C] HUMN REL COM,3.0,"TU,TH",10:35,,TODD,AUD,JIMMERSON,0160,0109
,10645,ACCTG,230,,02,INT FIN ACCT,3.0,"TU,TH",13:25,14:40,TODD,230,B. MCELDOWNEY,0112,0109
,10959,ACCTG,434,,01,ACCT PUB ORG,3.0,"TU,TH",10:35,11:50,TODD,302,NUNAMAKER,0045,0027
,12740,ANTH,468,,02,[S] SEX EVOL NAT,3.0,"TU,TH",10:35,11:50,TODD,311,FOUTS,0075,0075
,35972,H D,205,L,01,[C] HUMN REL COM,,TU,15:10,17,HULB,23,,0025,0022
,35998,H D,205,L,02,[C] HUMN REL COM,,M,15:10,17,TODD,122,,0020,0018
,36004,H D,205,L,03,[C] HUMN REL COM,,TU,13:10,15,ADBF,1002,,0020,0019
,36012,H D,205,L,04,[C] HUMN REL COM,,W,10:10,12,WILS,4,,0020,0011
,36020,H D,205,L,05,[C] HUMN REL COM,,W,15:10,17,TODD,122,,0020,0019
,36038,H D,205,L,06,[C] HUMN REL COM,,M,11:10,13,JSNT,225,,0020,0017
,36061,H D,302,,01,[M] PAR-CHLD REL,3.0,"M,W,F",12:10,,COLL,125,BAILEY,0060,0059
,36079,H D,320,,01,RESOURCE MGT,3.0,"M,W,F",13:10,,TODD,307,DILLMAN,0050,0050
,36095,H D,341,,01,GUID E CHILD,3.0,"M,W,F",11:10,,COLL,220,MILLS,0030,0040
,66209,H D,342,,01,CUR EARLY CH,4.0,"TU,TH",15:10,16:25,TROY,203,BOYD,0025,0013
,82057,ANTH,468,,03,[S] SEX EVOL NAT,3.0,"M,W,F",9:10,,TODD,434,NEWTON-FISHER,0077,0074
,36103,H D,350,,01,[M] DIVERSITY,3.0,"TU,TH",9:10,10:25,HULB,27,,0050,0026
,36111,H D,403,,01,[T] FAM POVERTY,3.0,"TU,TH",10:35,11:50,LJSM,259,PRICE,0080,0079
,36129,H D,407,,01,DIR TEACHING,V,,,,ARR,ARR,HANDY,0010,0004
,36145,H D,410,,01,[M] PUB POL ISS,3.0,"M,W,F",9:10,,COLL,138,RANE,0050,0043
,36178,H D,446,,01,E CHILD PRAC,V,"M,TU,W,TH,F",8:10,12,ARR,ARR,LAWRENCE,0050,0002
,36186,H D,446,,02,E CHILD PRAC,V,"M,TU,W,TH,F",12:10,16,ARR,ARR,ANDERSON,0050,0003
,36194,H D,446,,03,E CHILD PRAC,V,"M,W,F",8:10,12,ARR,ARR,LAWRENCE,0050,0001
,36202,H D,446,,04,E CHILD PRAC,V,"M,W,F",12:10,16,ARR,ARR,ANDERSON,0050,0000
,36210,H D,446,,05,E CHILD PRAC,V,"TU,TH,F",8:10,12,ARR,ARR,LAWRENCE,0050,0000
,36228,H D,446,,06,E CHILD PRAC,V,"TU,TH,F",12:10,16,ARR,ARR,ANDERSON,0050,0000
,82081,ANTH,468,,04,[S] SEX EVOL NAT,3.0,"TU,TH",12:00,13:15,SLOA,7,NEWTON-FISHER,0056,0056
,36236,H D,449,,01,EARLY CH SEM,3.0,"M,W",16:10,17:30,COLL,135,MILLS,0040,0016
,36244,H D,479,,01,PROGRAM PLAN,3.0,"M,W,F",11:10,,JSNH,48,HANDY,0012,0009
,36251,H D,485,,01,PART HD RESR,V,,,,ARR,ARR,,0010,0001
,36285,H D,498,,01,FIELD PLACEM,V,,,,ARR,ARR,WANDSCHNEIDER,0030,0001
,36293,H D,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0003
,36301,H D,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,72827,H D,499,,03,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
,36319,H D,510,,01,PRO SEMINAR,1.0,M,13:10,,HULB,27,ROSE,0020,0006
,36327,H D,511,,01,THEOR&SUB I,3.0,"M,W",15:10,16:25,TROY,201,BOYD,0030,0015
,36335,H D,513,,01,RES METH I,3.0,"TU,TH",7:45,9,WILS,4,ROSE,0020,0006
,12757,ANTH,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0002
,36368,H D,595,,01,INSTR PRACTM,V,,,,ARR,ARR,,0020,0005
,36376,H D,598,,01,PRO INTERN,3.0,,,,ARR,ARR,,0020,0001
,36384,H D,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0004
,36392,H D,700,,01,MAST TH  EX,V,,,,ARR,ARR,,0100,0006
,37887,HUM,101,,01,[H] ANCIENT WRLD,3.0,"TU,TH",9:10,10:25,TODD,307,HAMMOND,0050,0048
,37895,HUM,101,,02,[H] ANCIENT WRLD,3.0,"M,W,F",10:10,,BRYN,404,C. HUGHES,0050,0049
,37960,HUM,103,,01,[H] MYTHOLOGY,3.0,"M,W,F",14:10,,BRYN,404,,0049,0046
,37978,HUM,103,,02,[H] MYTHOLOGY,3.0,"TU,TH",12:00,13:15,BRYN,404,,0050,0046
,37986,HUM,103,,03,[H] MYTHOLOGY,3.0,"TU,TH",14:50,16:05,VAND,4,,0050,0047
,37994,HUM,103,,04,[H] MYTHOLOGY,3.0,"M,W,F",15:10,,TODD,230,,0050,0044
,12765,ANTH,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,38042,HUM,303,,01,[H] RSN ROM REV,3.0,"TU,TH",10:35,11:50,AVER,102,BRIANS,0035,0014
,38059,HUM,335,,01,[H] BIBLE AS LIT,3.0,"M,W,F",13:10,,AVER,106,BRIANS,0015,0009
,38109,HUM,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,38547,INS,320,,01,RISK & INS,3.0,"TU,TH",10:35,11:50,TODD,404,MCNAMARA,0040,0023
,38554,INS,320,,02,RISK & INS,3.0,"M,W,F",10:10,,TODD,301,LAI,0052,0016
T,38588,INS,322,,01,PROPRTY&LIAB,3.0,W,17:45,20:30,MURW,54,HINRICHS,0050,0005
,38596,INS,420,,01,[M] PURE RSK MGT,3.0,"TU,TH",13:25,14:40,THOM,21,MCNAMARA,0045,0016
,38604,INS,498,,01,INTERNSHIP,V,,,,ARR,ARR,MCNAMARA,0030,0000
,38612,INS,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,38620,INS,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
T,12773,ANTH,510,,01,FND CLT ANTH,3.0,"M,W",10:10,11:25,MURW,54,BODLEY,0019,0004
,38638,INS,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,38646,INS,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,38653,INS,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0000
,38661,IPM,201,,01,INT PEST MGT,2.0,"TU,TH",13:10,,JSNH,343,PIPER,0040,0017
,38679,IPM,399,,01,P MGT INTERN,V,,,,ARR,ARR,PIPER,0030,0001
Q,62331,UNIV,100,,01,MAJOR CAR CH,1.0,TU,11:10,,TROY,201,LOERA,0030,0029
Q,62349,UNIV,100,,02,MAJOR CAR CH,1.0,TH,13:10,,TROY,203,LOERA,0030,0024
,,UNIV,100,,03,MAJOR CAR CH,1.0,TH,12:10,,STEP,104,,0020,0016
,,UNIV,100,,04,MAJOR CAR CH,1.0,TU,11:10,,STEP,104,,0030,0011
,82719,UNIV,490,,01,MCNAIR PREP,1.0,W,16:10,18,TODD,411,SCHMIDT-BURKETT,0030,0015
,12781,ANTH,513,,01,LITHIC TECH,4.0,,,,ARR,ARR,ANDREFSKY,0014,0008
,62364,UNIV,590,,01,PREP COL TCH,2.0,"W,F",12:10,,BRYN,404,,0054,0040
,62372,UNIV,591,,01,INTERD STUD,1.0,TU,18:30,20:30,LGTY,401,,0050,0007
,62398,UNIV,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0018
,38315,I D,101,,01,DSN ISSUES,3.0,"TU,TH",10:35,11:50,PEB,136,KRIKAC,0125,0105
Q,38323,I D,200,,01,ENV DES&COM,4.0,M,13:10,17,KRUG,124,COLLINGE,0028,0023
Q,38331,I D,201,,01,PERCEP COM I,4.0,M,13:10,17,KRUG,124,KRIKAC,0022,0011
Q,38349,I D,201,,02,PERCEP COM I,4.0,M,13:10,17,KRUG,124,,0022,0002
Q,38356,I D,201,,03,PERCEP COM I,4.0,M,13:10,17,KRUG,124,,0022,0006
,78105,I D,205,,01,VISUAL COMM,3.0,"M,W",10:10,12,KRUG,106,COLLINGE,0035,0031
T,38364,I D,311,,01,[M] HIST DSN II,3.0,"TU,TH",13:25,14:40,MURW,54,TURPIN,0050,0026
,12799,ANTH,513,L,01,LITHIC TECH,,M,13:10,16,COLL,26,ANDREFSKY,0014,0008
Q,38372,I D,321,,01,PLAN&DES I,4.0,"M,F",13:10,16,KMAC,53,TURPIN,0030,0018
Q,38398,I D,321,,02,PLAN&DES I,4.0,"M,F",13:10,16,KMAC,53,,0030,0000
,38414,I D,322,,01,INTER PROGRM,1.0,M,16:10,,KMAC,53,TURPIN,0040,0018
T,38422,I D,325,,01,INT BUILDING,3.0,"M,W,F",10:10,,MURW,54,CLARK-BROWN,0040,0019
,85118,I D,396,,01,CPT APP I D,3.0,"TU,TH",18:00,21:00,HULB,5,OST,0013,0011
,38430,I D,490,,01,COOP INTERN,V,,,,ARR,ARR,KRIKAC,0025,0000
,38448,I D,495,,01,INSTR PRACT,V,,,,ARR,ARR,,0020,0000
,38455,I D,498,,01,SP TOPICS ID,V,,,,ARR,ARR,,0075,0000
,38463,I D,498,,02,SP TOPICS ID,V,,,,ARR,ARR,,0100,0001
,38471,I D,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,65912,ANTH,535,,01,CUL RES MGT,3.0,TU,18:10,21:00,COLL,138,BOWSER,0020,0014
,66068,I D,525,,01,STUDIO I,5.0,,,,ARR,ARR,KRIKAC,0025,0003
,38489,I D,594,,01,READINGS/I D,3.0,,,,ARR,ARR,,0100,0003
,38497,I D,597,,01,ADV DSN TH,3.0,W,19:15,22,MURW,55,WANG,0020,0001
,38505,I D,598,,01,TOPICS I D,V,,,,ARR,ARR,,0020,0002
,38513,I D,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,38521,I D,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0002
,38125,I BUS,380,,01,[M] INTRNATL BUS,3.0,"TU,TH",13:25,14:40,CARP,101,CITRIN,0045,0040
,38133,I BUS,380,,02,[M] INTRNATL BUS,3.0,"TU,TH",9:10,10:25,TODD,302,WYETH,0045,0035
,73239,I BUS,399,,01,FOR STUDY,V,,,,ARR,ARR,MCCULLOUGH,0010,0000
V,77693,I BUS,415,,01,INTL BUS LAW,3.0,M,12:10,,TODD,121,AUGUST,0010,0004
,12815,ANTH,537,,01,QUANT ANTH,4.0,"TU,TH",9:10,10:25,COLL,138,KOHLER,0020,0011
V,77701,I BUS,415,,02,INTL BUS LAW,3.0,W,12:10,,TODD,121,AUGUST,0010,0004
,77982,I BUS,417,,01,COMP EC SYS,3.0,"M,W,F",11:10,,TODD,409,HALLAGAN,0010,0000
,38158,I BUS,435,,01,INTL TOURISM,3.0,"TU,TH",14:50,16:05,TODD,420,KENDALL,0025,0019
,38174,I BUS,453,,01,COMP INT MGT,3.0,"M,W",15:45,17,TODD,220,CULLEN,0025,0007
,38190,I BUS,470,,02,INTERL TRADE,3.0,"M,W,F",11:10,,TODD,204,LOWINGER,0020,0015
,77990,I BUS,472,,01,ECON DEVELOP,3.0,"TU,TH",10:35,11:50,TODD,121,NZIRAMASANGA,0005,0002
,38208,I BUS,481,,01,INTRNATL FIN,3.0,"M,W,F",10:10,,TODD,411,KERR,0020,0010
,73247,I BUS,482,,01,[M] INTRNATL MKT,3.0,"M,W",15:45,17,TODD,301,MCCULLOUGH,0030,0018
,,I BUS,492,,01,SM BUS POL,3.0,"TU,TH",13:25,14:40,JSNT,227,ROSE,0010,0003
,38240,I BUS,498,,01,INTERNSHIP,V,,,,ARR,ARR,MCCULLOUGH,0100,0004
,10983,ACCTG,439,,01,[M] AUDITING,3.0,"M,W",7:45,9,TODD,307,LINVILLE,0050,0017
,12823,ANTH,537,L,01,QUANT ANTH,,W,19:10,22,WILS,231,KOHLER,0020,0011
,38257,I BUS,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
,38265,I BUS,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,38273,I BUS,580,,01,INTL BUS MGT,3.0,"M,W",13:25,14:40,TODD,202,TANSUHAJ,0030,0012
,73221,I BUS,595,,01,RES&THRY DEV,3.0,F,8:30,11:30,JSNT,227,TANSUHAJ,0020,0006
,38281,I BUS,596,,01,DOCT TOPICS,1.0,,,,ARR,ARR,GREWAL,0012,0008
,38299,I BUS,600,,01,SPEC PROJ,V,,,,ARR,ARR,,0100,0003
,38307,I BUS,800,,01,DOCT RESCH,V,,,,ARR,ARR,,0010,0006
,38687,JAPN,101,,01,FIRST SEM,5.0,"M,TU,TH,F",14:30,,ARR,ARR,IDAHO,0010,0002
,68635,JAPN,101,,02,FIRST SEM,5.0,,,,ARR,ARR,IDAHO,0010,0005
,74013,JAPN,203,,01,THIRD SEM,5.0,"M,TU,W,F",14:30,,ARR,ARR,IDAHO,0010,0001
,65938,ANTH,540,,01,PRHST NW CST,3.0,W,13:10,16,COLL,138,ACKERMAN,0020,0004
Q,38703,JOUR,305,,01,[M] REPORTING,3.0,"TU,TH",12:00,13:15,MURE,243,IRBY,0023,0026
Q,38711,JOUR,305,,02,[M] REPORTING,3.0,"TU,TH",7:45,9,MURR,243,IRBY,0023,0024
Q,38729,JOUR,305,,03,[M] REPORTING,3.0,"M,W",8:10,9:25,MURW,373,KELLY,0018,0010
Q,38737,JOUR,305,,04,[M] REPORTING,3.0,"M,W",10:10,11:25,MURW,373,KELLY,0018,0012
,85167,JOUR,305,,05,[M] REPORTING,3.0,"M,W",13:15,14:30,MURE,243,ROSS,0023,0014
Q,38745,JOUR,330,,01,NEWS EDITING,3.0,"TU,TH",14:50,17:20,MURE,243,IRBY,0023,0017
,38786,JOUR,475,,01,SEM JOUR,3.0,W,15:45,18:45,SLOA,163,DEMERS,0030,0024
,,JOUR,495,,01,PROF INTERN,V,,,,ARR,ARR,,0100,0001
,,JOUR,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0006
,68155,KIN,565,,01,ADV EX PH I,3.0,"M,W",11:10,12:25,SGYM,213A,BLANK,0010,0005
,12849,ANTH,554,,01,FIELD METHOD,3.0,W,13:10,16,JSNT,225,STONE,0020,0007
,68015,KIN,596,,01,SEMINAR,V,,,,ARR,ARR,BLANK,0020,0004
,68056,KIN,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,68072,KIN,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0003
,68080,KIN,702,,01,MST DIR ST,V,,,,ARR,ARR,,0100,0002
,68098,KIN,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0000
Q,39578,L A,101,,01,L A GRAPHICS,3.0,"TU,TH",13:10,16:30,JSNH,C106,,0046,0018
I,39586,L A,260,,01,HIST OF LA,3.0,"M,W,F",14:10,,JSNH,C105,,0050,0020
Q,39594,L A,262,,01,LA DESIGN I,3.0,"M,W",8:10,,JSNH,C106,,0025,0006
Q,39602,L A,262,,02,LA DESIGN I,3.0,"M,W",10:10,,JSNH,C106,,0025,0014
Q,39628,L A,362,,01,LA DESGN III,4.0,"M,F",14:10,17,JSNH,C106,,0040,0014
,12856,ANTH,561,,01,TREND PHYS,3.0,F,12:10,14:50,COLL,138,PATTON,0020,0006
Q,39636,L A,366,,01,LA CONST II,4.0,"TU,TH",13:10,17,JSNH,191,ROBERTS,0040,0014
,39651,L A,399,,01,PROF WRK EXP,V,,,,ARR,ARR,,0010,0001
,39701,L A,485,,01,SR CRT PROJI,4.0,,,,ARR,ARR,HENDRIX,0020,0009
,39719,L A,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0002
,39727,L A,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,39735,L A,510,,01,PHIL & TH LA,3.0,W,19:15,22,CLAR,151,WANG,0020,0000
,39743,L A,520,,01,N R MT LANDS,4.0,,,,ARR,ARR,MICHAEL,0020,0000
,65813,L A,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,39750,L A,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0002
,42275,MGT,101,,01,INTRO BUS,3.0,"M,W,F",14:10,,TODD,230,M. REED,0110,0084
,82925,ANTH,565,,01,HUMAN EVOL,3.0,"TU,TH",14:50,16:05,COLL,235,BOAZ,0008,0002
,42283,MGT,101,,02,INTRO BUS,3.0,"M,W,F",9:10,,TODD,230,M. REED,0112,0092
,42317,MGT,301,,01,MGT & ORG,3.0,"M,W,F",10:10,,TODD,130,CLELLAND,0210,0206
,42325,MGT,301,,02,MGT & ORG,3.0,"M,W,F",14:10,,TODD,AUD,CLELLAND,0300,0165
,42333,MGT,301,,03,MGT & ORG,3.0,"M,W,F",10:10,,TODD,304,M. REED,0030,0030
,,MGT,301,,12,MGT & ORG,3.0,,,,ARR,ARR,,0050,0001
,42424,MGT,401,,01,[M] LEADER SKILL,3.0,"TU,TH",10:35,11:50,TODD,220,WADE,0040,0037
,42432,MGT,401,,02,[M] LEADER SKILL,3.0,"TU,TH",12:00,13:15,TODD,404,BUTTERFIELD,0040,0035
,42440,MGT,401,,03,[M] LEADER SKILL,3.0,"M,W,F",9:10,,TODD,409,SHERWOOD,0040,0014
,42457,MGT,401,,04,[M] LEADER SKILL,3.0,"M,W",15:45,17,TODD,204,CONNOLE,0040,0012
,66910,MGT,401,,05,[M] LEADER SKILL,3.0,"TU,TH",14:50,16:05,TODD,220,WADE,0040,0012
I,12872,ANTH,566,,01,HUMAN OSTEOL,3.0,TU,12:30,15,ARR,ARR,TYLER,0025,0001
,42465,MGT,450,,01,HUM RES MGT,3.0,"TU,TH",14:50,16:05,TODD,404,CALDWELL,0044,0011
,42473,MGT,450,,02,HUM RES MGT,3.0,"M,W",15:45,17,TODD,303,MISKIN,0044,0014
,42481,MGT,450,,03,HUM RES MGT,3.0,"TU,TH",13:25,14:40,TODD,303,KUHN,0044,0032
,42499,MGT,450,,04,HUM RES MGT,3.0,"TU,TH",9:10,10:25,TODD,404,YOCKEY,0042,0020
,42515,MGT,450,,06,HUM RES MGT,3.0,,,,ARR,ARR,,0100,0000
,,MGT,450,,07,HUM RES MGT,3.0,,,,ARR,ARR,,0050,0005
,42523,MGT,453,,01,COMP INT MGT,3.0,"M,W",15:45,17,TODD,220,CULLEN,0030,0020
,42531,MGT,455,,01,STAFFING,3.0,"M,W",18:30,19:45,TODD,311,RAUK,0056,0046
,42564,MGT,483,,01,[M] MACRO ORG,3.0,"TU,TH",13:25,14:40,TODD,204,MORGAN,0042,0032
,42580,MGT,489,,01,ENTREPR MGT,3.0,"TU,TH",9:10,10:25,TODD,201,HARRIS,0025,0025
Q,12880,ANTH,570,,01,SED GEOARCH,4.0,"TU,TH",12:00,13:15,COLL,138,HUCKLEBERRY,0017,0005
,42606,MGT,491,,01,BUS STRATEGY,3.0,"M,W,F",11:10,,TODD,301,GUIDICE,0040,0038
,42614,MGT,491,,02,BUS STRATEGY,3.0,"M,W",15:45,17,TODD,302,GUIDICE,0040,0037
,42622,MGT,491,,03,BUS STRATEGY,3.0,"TU,TH",9:10,10:25,TODD,204,MORGAN,0028,0024
,42630,MGT,491,,04,BUS STRATEGY,3.0,"M,W,F",13:10,,TODD,301,GUIDICE,0040,0037
,42648,MGT,491,,05,BUS STRATEGY,3.0,"TU,TH",14:50,16:05,TODD,411,RAMEY,0040,0023
,42655,MGT,491,,06,BUS STRATEGY,3.0,"M,W,F",9:10,,TODD,411,R. REED,0040,0033
,,MGT,492,,01,SM BUS POL,3.0,"TU,TH",13:25,14:40,JSNT,227,ROSE,0010,0009
,42705,MGT,498,,01,INTERNSHIP,V,,,,ARR,ARR,WANG,0020,0004
,42713,MGT,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,42721,MGT,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,12898,ANTH,570,L,01,SED GEOARCH,,TH,13:15,16:05,COLL,51,HUCKLEBERRY,0017,0005
,42754,MGT,590,,01,STRAT&ORG DS,3.0,"M,W",12:00,13:15,TODD,202,CULLEN,0028,0025
,42770,MGT,593,,01,MGR LEAD&PRD,3.0,"TU,TH",9:10,10:25,TODD,202,BUTTERFIELD,0028,0019
,42788,MGT,596,,01,PH D TOPICS,3.0,,,,ARR,ARR,R. REED,0020,0007
,84053,MGT,597,,01,PHD TOPICS,3.0,,,,ARR,ARR,KUHN,0020,0004
,84046,MGT,598,,01,RES & PR DEV,1.0,,,,ARR,ARR,BUTTERFIELD,0020,0004
,42804,MGT,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0001
,42812,MGT,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,42820,MGT,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0067
,42838,MGT,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0006
Q,43513,MIS,153,,01,BASIC,2.0,"TU,TH",8:10,,TODD,130,,0025,0020
,12906,ANTH,591,,01,SP TOPICS,3.0,,,,ARR,ARR,,0020,0000
Q,43521,MIS,153,,02,BASIC,2.0,"M,W",8:10,,TODD,330,BLAZZARD,0040,0039
Q,43539,MIS,153,,03,BASIC,2.0,"M,W",9:10,,TODD,330,BLAZZARD,0040,0040
,82313,MIS,201,,02,NETOPESSENT,2.0,"M,W,F",17:10,21,TODD,109,JOHNSON,0025,0025
,82263,MIS,202,,01,IMP WIN 2000,3.0,"M,W,F",8:10,,TODD,109,JOHNSON,0025,0020
,82321,MIS,202,,02,IMP WIN 2000,3.0,"M,W,F",17:10,21,TODD,109,JOHNSON,0025,0022
,82271,MIS,203,,01,IMP NET INFR,3.0,"M,W,F",14:10,,TODD,109,JOHNSON,0025,0023
,82354,MIS,208,,01,UPDATE WIN2K,3.0,"M,W,F",17:10,21,TODD,109,JOHNSON,0025,0004
,82362,MIS,210,,01,MS FRONTPAGE,2.0,"TU,TH",17:10,21,ARR,ARR,JOHNSON,0025,0018
,82297,MIS,220,,01,ORACLE OPER,3.0,"TU,TH",9:10,,TODD,109,JOHNSON,0030,0020
,68270,MIS,250,,01,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,VANDEVENTER,0050,0049
,12914,ANTH,592,,01,SP TOPICS,3.0,,,,ARR,ARR,,0010,0000
,68288,MIS,250,,02,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0046
,68296,MIS,250,,03,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0048
,68304,MIS,250,,04,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0050
,68312,MIS,250,,05,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0050
,68320,MIS,250,,06,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0050
,68338,MIS,250,,07,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0049
,68346,MIS,250,,08,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0046
,68353,MIS,250,,09,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0050,0050
,85126,MIS,250,,10,MAN INF TECH,3.0,"TU,TH",9:10,,TODD,AUD,,0030,0040
,43547,MIS,271,,01,APP PROG DEV,3.0,"M,W,F",12:10,,TODD,330,FOLLETTE,0050,0050
,11007,ACCTG,498,,01,INTERNSHIP,V,,,,ARR,ARR,GREENBERG,0015,0001
,65961,ANTH,593,,01,PUBLISHING,3.0,M,17:10,19:30,COLL,138,MAGEO,0015,0009
,43554,MIS,271,,02,APP PROG DEV,3.0,"M,W,F",11:10,,TODD,330,FOLLETTE,0050,0052
,43562,MIS,271,,03,APP PROG DEV,3.0,"TU,TH",13:25,14:40,TODD,330,LOONEY,0048,0047
,67074,MIS,271,,04,APP PROG DEV,3.0,"TU,TH",7:45,9:00,TODD,330,BLAZZARD,0045,0042
