house_id,overview
89028797,"Private casita California Spanish style living in renovated home featuring 2 bedrooms and 1 bath. Front yard is enclosed with tall wooden fence creating a place of tranquility midst plants, ivy and bird bath. Large bougainvillea flowers attract hummingbirds, finches, and butterflies. The home sits on a corner lot, tall windows and high ceilings are filled with natural light pouring into the open living concept living room, kitchen and dining area. The 2 bedrooms are separated from the main room located toward the back of the house separated by a hallway, allowing for additional privacy when entertaining. Separate access door at side of home opens up to laundry area and back patio.  Steps to upper level terrace lead al fresco dining spacious for grilling, entertaining or relaxing.  View of Ascot Hills, neighboring Alhambra and South Pasadena. Near shopping, DTLA, and cultural venues. Central air and heating,recessed lighting, crown molding, ceiling fans, wood laminate floors.Read more"
96794753,This Stunning Brick Cape Cod offers tons of living space in a desirable neighborhood. Impressive Main floor featuring Living Room/Dining Room Combo with updated flooring and fresh paint throughout  Relax in the 4 season room that overlooks your fenced-in backyard. Upstairs you will find the Large Master bedroom & a walk in closet with an adjoining loft area that is perfect for an office space. Lower Level is Partially Finished with a storage area that has laundry facilities & work-bench! Long Side driveway leading to 2.5 detached garage and storage shed!Read more
20641954,"Welcome to this charming 2 bedroom, 1 bathroom on the top of the Chadwick Dr! This wonderful home sits on a large lot with plenty of potential for expansion. The kitchen has been recently updated with new cabinets and granite counters, all the appliances are new and come with the home. The bathroom is light and bright with stone and tile finishes and new fixtures! The front living room has a beautiful fireplace perfect for a cozy night. Enjoy the front yard in the evening and take in the city lights as this property is high on the top of the street with a peek a boo view from the front yard.     This property is central to DTLA with short commutes to other surrounding areas and city night life, come see this one.Read more"
7500794,"This is a very unique opportunity. The County Zoning is (C-G), Commercial General, The City Zoning is (C-3)Commercial and General  Commercial. It has been used as a residence and the tax bill shows it is a residential parcel as the ''property type'' and ''legal class''. There is an alley access to the property in back. It is located very close to I-17 and frontage road. The main house is 1626 square feet with 4 bedroom and one bathroom.There is a separate quest quarters in the back yard that is 495 square feet, with one bedroom, one bathroom, living room, kitchen and dining room.Some of the plumbing has been removed from the main house from the laundry room as well as the swamp cooler. Therefore, this will be sold in as-is condition with cash only (no loans).Read more"
26798388,"BRAND NEW AND Just minutes away from the heart of the city! The interior of this home exudes an atmosphere of warmth and coziness. Highlights include a large family room with excellent natural lighting, a fully equipped kitchen that showcases stainless steel appliances, granite counter tops and more. Large master bedroom, walk in closet and the master bath has and walk in shower with sitting area. This house is a must see.Read more"
17017506,"This 1550 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 7452 Brunei Ct, Lemon Grove, CA 91945.Read more"
110701630,"Near Mayfair Mall, the Zoo and Froedtert hospital.  Remodeled kitchen and main bathroom. Newer appliances, washer, dryer.  Very well maintained yard.    Also a three season room and patio.Read more"
64969813,"City living at its finest in this luxury modern building that embodies qualities of both classic urban architecture and modern design. Stylish 2 bedrooms-2 baths condominium offers custom bedroom wall closets, maple cabinetry, granite counters, limestone bathroom floors, in unit W-D hookups, surrounded by high-tech wiring and designated deeded storage. Relax on your balcony and enjoy the city views. Private courtyard with bbq grills, conference room, gym, fitness studio with classes and secured room for all your package deliveries. Centrally located in the heart of the City's cultural hub with theaters, symphony, opera and ballet. Hayes Valley and Valencia Corridor chic shops and restaurants to satisfy all palates nearby. Easy access to freeways, public transportation and tech shuttle buses right at the front door. This is your home with everything you need within your reach!Read more"
442860,"INCREDIBLE NEW PRICE:  Boutique 5 Unit Condo-Building.   Amazing Opportunity to own a Penthouse Level 1,480 square foot 2 Bedroom  + Den,  2 Bath Condo with dramatic soaring ceilings.  The spacious living room has a wood burning fireplace and direct access to the private balcony.  The large open loft (den) overlooks the living room and is a perfect place for that much desired (get-a-way) home office. The kitchen has table space seating, and the master bedroom suite features great closet space and its own bathroom with a soaking tub and a separate walk-in shower. There is a sun-filled 2nd bedroom and hall bathroom. Washer & Dryer in unit.  Reserved Garage Parking is available at $150/month.Read more"
89923337,"Pride in ownership shows in this stunning top floor 3 bedroom 2 bathroom with lots of upgrades. Walk into the large open living space with dramatic vaulted ceilings featuring multiple skylights that bleed sunlight into every corner of the home. The open kitchen is is detailed with 42"" cherry cabinets, granite counters, stainless steel appliances, Island, and separate dining room. The large master suite is outfitted with a good sized walk-in closet and a nicely updated bathroom with a double vanity and jacuzzi tub. All closets have been professionally organized. Hardwood floors throughout.  Upgrades include. New water heater, all new windows/ sliding doors, new custom entryway railing, surround sound in the living area, natural gas line to exterior grill. Secured/ gated parking for 2 cars and a very large storage area complete this great home. Priced below market!  Schedule your showing today.Read more"
99356274,"ONE OF THE LAST CORNER UNITS AVAILABLE IN THIS BEAUTIFUL BOUTIQUE BUILDING. 1605 SQ FT OF STUNNING OPEN CONCEPT LIVING SPACE!  GRANITE KITCHEN WITH ALL STAINLESS STEEL APPLIANCES & AN ENORMOUS GRANITE ISLAND!  WOOD LAMINATE FLOORS THRU-OUT LIVING AREA! 26 FOOT LONG DOUBLE BALCONY FOR SUMMER ENTERTAINING!  MASTER BATH FEATURES LUXURIOUS DOUBLE VESSEL SINKS & JACUZZI BATH!  IN-UNIT LAUNDRY ROOM WITH  FULL SIZE WASHER & DRYER.  2 PARKING SPOTS!!! 1 INSIDE HEATED GARAGE SPOT #36 & 1 OUTSIDE PARKING LOT SPOT #81 !!  LARGE STORAGE SPACE!! CONVENIENT ACCESS TO ALL TOLLWAYS, HIGHWAYS, O'HARE, 1 BLOCK TO METRA, 5 MINS TO RIVERS CASINO, ROSEMONT ENTERTAINMENT DIST. & FASHION OUTLETS OF CHICAGO, RESTAURANTS & THEATERS & MORE!!!Read more"
