Dataset,Column,Label,Reference,Domain,Sample
Production/ProductCategory.csv,PCRID,ProductCategory.rowguid,,,"['CFBDA25C-DF71-47A7-B81B-64EE161AA37C', 'C657828D-D808-4ABA-91A3-AF2CE02300E9', '10A7C342-CA82-48D4-8A38-46A2EB089B74', '2BE3BE36-D9A2-4EEE-B593-ED895D97C2A6']"
Production/ProductCostHistory.csv,EDate,ProductCostHistory.EndDate,,,"['2012-05-29', '2013-05-29', '2013-05-29', '2013-05-29', '2013-05-29']"
Production/ProductCostHistory.csv,PCHChangeDate,ProductCostHistory.ModifiedDate,,,"['2013-05-16', '2013-05-16', '2013-05-16', '2013-05-29', '2013-05-16']"
Production/ProductCostHistory.csv,PCHID,Product.ProductID,Production/Product.csv#ProdID,,"[781, 808, 794, 715, 769]"
Production/ProductCostHistory.csv,StdCost,ProductCostHistory.StandardCost,,,"[1082.51, 413.1463, 300.1188, 722.2568, 26.1763]"
Production/ProductCostHistory.csv,SDate,ProductCostHistory.StartDate,,,"['2012-05-30', '2013-05-30', '2013-05-30', '2013-05-30', '2013-05-30']"
Production/ProductDescription.csv,Desc,ProductDescription.Description,,,"['Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes.', 'Anatomically shaped aluminum tube bar will suit all riders.', 'Great traction, high-density rubber.', 'إنها تأتي ضمن أفضل منتجاتنا فنيًا حيث تستخدم نفس تقنية الهيكل الابتكارية المستخدمة في هيكل ML المصنوع من الألومنيوم.', 'Éclairage peu onéreux pour la conduite de nuit\xa0- utilise 3 piles\xa0AAA.']"
Production/ProductDescription.csv,CDate,ProductDescription.ModifiedDate,,,"['2013-04-30 00:00:00.000', '2013-04-30 00:00:00.000', '2013-04-30 00:00:00.000', '2014-02-08 10:32:17.973', '2013-04-30 00:00:00.000']"
Production/ProductDescription.csv,PDID,ProductDescription.ProductDescriptionID,,,"[1931, 1571, 613, 1938, 1773]"
Production/ProductDescription.csv,PDRGUID,ProductDescription.rowguid,,,"['A6C47007-8C6D-49CC-AF30-91378FE1B4C0', '4E0F2242-6EE6-4757-8ECF-0B9E0C23304D', '98C3335B-2BE0-4A0E-8AA3-A98173952F31', 'E86B6C3D-6302-4B8A-B517-69D795772A1D', '92BBAD31-63E0-449D-A433-2A01789330F8']"
Production/ProductDocument.csv,PDChangeDate,ProductDocument.ModifiedDate,,,"['2013-12-29 13:51:58.103', '2013-12-29 13:51:58.103', '2013-12-29 13:51:58.120', '2013-12-29 13:51:58.103', '2013-12-29 13:51:58.120']"
Production/ProductDocument.csv,PDPID,Product.ProductID,Production/Product.csv#ProdID,,"[514, 998, 938, 935, 929]"
Production/ProductInventory.csv,PIBin,ProductInventory.Bin,,,"[17, 0, 1, 25, 25]"
Production/ProductInventory.csv,LID,Location.LocationID,Production/Location.csv#Locationidentifier,,"[6, 60, 6, 6, 7]"
Production/ProductInventory.csv,ChangedDate,ProductInventory.ModifiedDate,,,"['2014-08-11', '2014-08-12', '2014-08-07', '2013-04-30', '2014-08-06']"
Production/ProductInventory.csv,PIPID,Product.ProductID,Production/Product.csv#ProdID,,"[985, 870, 477, 316, 412]"
Production/ProductInventory.csv,PIQty,ProductInventory.Quantity,,,"[300, 52, 248, 371, 123]"
Production/ProductInventory.csv,PIRGuid,ProductInventory.rowguid,,,"['F888A98F-2614-4AC6-AF4C-0BC0B0E87661', '290EF0F5-E1BB-417A-A8D8-1D5E25E791FC', 'C324A634-15A5-4CEB-A5D5-BD2953D15C2E', '38F17071-FE89-4CB2-ACE2-CCB8F0CF0F7E', 'F3FC1C07-317B-47B5-85D5-D57DAE2AA709']"
Production/ProductInventory.csv,PIShelf,ProductInventory.Shelf,,,"['T', 'A', 'S', 'G', 'C']"
Production/ProductListPriceHistory.csv,EDate,ProductListPriceHistory.EndDate,,,"['2012-05-29', '2012-05-29', '2012-05-29', '2012-05-29', '2012-05-29']"
Production/ProductListPriceHistory.csv,LP,Product.ListPrice,,,"[74.99, 1457.99, 2181.5625, 229.49, 782.99]"
Production/ProductListPriceHistory.csv,CDate,ProductListPriceHistory.ModifiedDate,,,"['2013-05-09', '2013-05-09', '2013-05-09', '2013-05-29', '2013-05-09']"
Production/ProductListPriceHistory.csv,PLPHPID,Product.ProductID,Production/Product.csv#ProdID,,"[775, 844, 927, 723, 760]"
Production/ProductListPriceHistory.csv,PLPHSDate,ProductListPriceHistory.StartDate,,,"['2013-05-30', '2013-05-30', '2011-05-31', '2013-05-30', '2012-05-30']"
Production/ProductModel.csv,CtlgDesc,ProductModel.CatalogDescription,,,"['<?xml-stylesheet href=""ProductDescription.xsl"" type=""text/xsl""?><p1:ProductDescription xmlns:p1=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelDescription"" xmlns:wm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelWarrAndMain"" xmlns:wf=""http://www.adventure-works.com/schemas/OtherFeatures"" xmlns:html=""http://www.w3.org/1999/xhtml"" ProductModelID=""19"" ProductModelName=""Mountain 100""><p1:Summary><html:p>Our top-of-the-line competition mountain bike. \r\n \t\t\t\tPerformance-enhancing options include the innovative HL Frame, \r\n\t\t\t\tsuper-smooth front suspension, and traction for all terrain.\r\n                        </html:p></p1:Summary><p1:Manufacturer><p1:Name>AdventureWorks</p1:Name><p1:Copyright>2002</p1:Copyright><p1:ProductURL>HTTP://www.Adventure-works.com</p1:ProductURL></p1:Manufacturer><p1:Features>These are the product highlights. \r\n                 <wm:Warranty><wm:WarrantyPeriod>3 years</wm:WarrantyPeriod><wm:Description>parts and labor</wm:Description></wm:Warranty><wm:Maintenance><wm:NoOfYears>10 years</wm:NoOfYears><wm:Description>maintenance contract available through your dealer or any AdventureWorks retail store.</wm:Description></wm:Maintenance><wf:wheel>High performance wheels.</wf:wheel><wf:saddle><html:i>Anatomic design</html:i> and made from durable leather for a full-day of riding in comfort.</wf:saddle><wf:pedal><html:b>Top-of-the-line</html:b> clipless pedals with adjustable tension.</wf:pedal><wf:BikeFrame>Each frame is hand-crafted in our Bothell facility to the optimum diameter \r\n\t\t\t\tand wall-thickness required of a premium mountain frame. \r\n\t\t\t\tThe heat-treated welded aluminum frame has a larger diameter tube that absorbs the bumps.</wf:BikeFrame><wf:crankset> Triple crankset; alumunim crank arm; flawless shifting. </wf:crankset></p1:Features><!-- add one or more of these elements... one for each specific product in this product model --><p1:Picture><p1:Angle>front</p1:Angle><p1:Size>small</p1:Size><p1:ProductPhotoID>118</p1:ProductPhotoID></p1:Picture><!-- add any tags in <specifications> --><p1:Specifications> These are the product specifications.\r\n                   <Material>Almuminum Alloy</Material><Color>Available in most colors</Color><ProductLine>Mountain bike</ProductLine><Style>Unisex</Style><RiderExperience>Advanced to Professional riders</RiderExperience></p1:Specifications></p1:ProductDescription>', '<?xml-stylesheet href=""ProductDescription.xsl"" type=""text/xsl""?><p1:ProductDescription xmlns:p1=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelDescription"" xmlns:wm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelWarrAndMain"" xmlns:wf=""http://www.adventure-works.com/schemas/OtherFeatures"" xmlns:html=""http://www.w3.org/1999/xhtml"" ProductModelID=""25"" ProductModelName=""Road-150""><p1:Summary><html:p>This bike is ridden by race winners. Developed with the \r\n\t\t\tAdventure Works Cycles professional race team, it has a extremely light \r\n\t\t\theat-treated aluminum frame, and steering that allows precision control.\r\n                        </html:p></p1:Summary><p1:Manufacturer><p1:Name>AdventureWorks</p1:Name><p1:Copyright>2002</p1:Copyright><p1:ProductURL>HTTP://www.Adventure-works.com</p1:ProductURL></p1:Manufacturer><p1:Features>These are the product highlights. \r\n                 <wm:Warranty><wm:WarrantyPeriod>4 years</wm:WarrantyPeriod><wm:Description>parts and labor</wm:Description></wm:Warranty><wm:Maintenance><wm:NoOfYears>7 years</wm:NoOfYears><wm:Description>maintenance contact available through dealer or any Adventure Works Cycles retail store.</wm:Description></wm:Maintenance><wf:handlebar>Designed for racers; high-end anatomically shaped bar from aluminum alloy.</wf:handlebar><wf:wheel>Strong wheels with double-walled rims.</wf:wheel><wf:saddle><html:i>Lightweight </html:i> kevlar racing saddle.</wf:saddle><wf:pedal><html:b>Top-of-the-line</html:b> clipless pedals with adjustable tension.</wf:pedal><wf:BikeFrame><html:i>Our lightest and best quality </html:i> aluminum frame made from the newest alloy;\r\n\t\t\tit is welded and heat-treated for strength. \r\n\t\t\tOur innovative design results in maximum comfort and performance.</wf:BikeFrame></p1:Features><!-- add one or more of these elements... one for each specific product in this product model --><p1:Picture><p1:Angle>front</p1:Angle><p1:Size>small</p1:Size><p1:ProductPhotoID>126</p1:ProductPhotoID></p1:Picture><!-- add any tags in <specifications> --><p1:Specifications> These are the product specifications.\r\n                   <Material>Aluminum</Material><Color>Available in all colors.</Color><ProductLine>Road bike</ProductLine><Style>Unisex</Style><RiderExperience>Intermediate to Professional riders</RiderExperience></p1:Specifications></p1:ProductDescription>', '<?xml-stylesheet href=""ProductDescription.xsl"" type=""text/xsl""?><p1:ProductDescription xmlns:p1=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelDescription"" xmlns:wm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelWarrAndMain"" xmlns:wf=""http://www.adventure-works.com/schemas/OtherFeatures"" xmlns:html=""http://www.w3.org/1999/xhtml"" ProductModelID=""23"" ProductModelName=""Mountain-500""><p1:Summary><html:p>Suitable for any type of riding, on or off-road. \r\n\t\t\tFits any budget. Smooth-shifting with a comfortable ride.\r\n                        </html:p></p1:Summary><p1:Manufacturer><p1:Name>AdventureWorks</p1:Name><p1:Copyright>2002</p1:Copyright><p1:ProductURL>HTTP://www.Adventure-works.com</p1:ProductURL></p1:Manufacturer><p1:Features>Product highlights include: \r\n                 <wm:Warranty><wm:WarrantyPeriod>1 year</wm:WarrantyPeriod><wm:Description>parts and labor</wm:Description></wm:Warranty><wm:Maintenance><wm:NoOfYears>3 years</wm:NoOfYears><wm:Description>maintenance contact available through dealer</wm:Description></wm:Maintenance><wf:wheel>Stable, durable wheels suitable for novice riders.</wf:wheel><wf:saddle>Made from synthetic leather and features gel padding for increased comfort.</wf:saddle><wf:pedal><html:b>Expanded platform</html:b> so you can ride in any shoes; great for all-around riding.</wf:pedal><wf:crankset> Super rigid spindle. </wf:crankset><wf:BikeFrame>Our best value frame utilizing the same, ground-breaking technology as the ML aluminum frame.</wf:BikeFrame></p1:Features><!-- add one or more of these elements... one for each specific product in this product model --><p1:Picture><p1:Angle>front</p1:Angle><p1:Size>small</p1:Size><p1:ProductPhotoID>1</p1:ProductPhotoID></p1:Picture><!-- add any tags in <specifications> --><p1:Specifications> These are the product specifications.\r\n                   <Height>Varies</Height> Centimeters.\r\n                   <Material>Aluminum Alloy</Material><Color>Available in all colors.</Color><ProductLine>Mountain bike</ProductLine><Style>Unisex</Style><RiderExperience>Novice to Intermediate riders</RiderExperience></p1:Specifications></p1:ProductDescription>', '<?xml-stylesheet href=""ProductDescription.xsl"" type=""text/xsl""?><p1:ProductDescription xmlns:p1=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelDescription"" xmlns:wm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelWarrAndMain"" xmlns:wf=""http://www.adventure-works.com/schemas/OtherFeatures"" xmlns:html=""http://www.w3.org/1999/xhtml"" ProductModelID=""34"" ProductModelName=""Touring-1000""><p1:Summary><html:p>Travel in style and comfort. Designed for maximum comfort and safety. \r\n\t\t\tWide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.\r\n                        </html:p></p1:Summary><p1:Manufacturer><p1:Name>AdventureWorks</p1:Name><p1:Copyright>2002</p1:Copyright><p1:ProductURL>HTTP://www.Adventure-works.com</p1:ProductURL></p1:Manufacturer><p1:Features>These are the product highlights. \r\n                 <wm:Warranty><wm:WarrantyPeriod>1 year</wm:WarrantyPeriod><wm:Description>parts and labor</wm:Description></wm:Warranty><wm:Maintenance><wm:NoOfYears>5 years</wm:NoOfYears><wm:Description>maintenance contact available through dealer</wm:Description></wm:Maintenance><wf:handlebar>A light yet stiff aluminum bar for long distance riding.</wf:handlebar><wf:wheel>Excellent aerodynamic rims guarantee a smooth ride.</wf:wheel><wf:saddle><html:i>Cut-out shell </html:i> for a more comfortable ride.</wf:saddle><wf:pedal>A stable pedal for all-day riding.</wf:pedal><wf:BikeFrame><html:i>aluminum alloy </html:i> frame\r\n                     and features a lightweight down-tube milled to the perfect diameter for optimal strength.</wf:BikeFrame></p1:Features><!-- add one or more of these elements... one for each specific product in this product model --><p1:Picture><p1:Angle>front</p1:Angle><p1:Size>small</p1:Size><p1:ProductPhotoID>87</p1:ProductPhotoID></p1:Picture><!-- add any tags in <specifications> --><p1:Specifications> These are the product specifications.\r\n                   \r\n                   <Material>Aluminum alloy </Material><Color>Available in most colors.</Color><ProductLine>Touring bike</ProductLine><Style>Unisex</Style><RiderExperience>Novice to Advanced riders</RiderExperience></p1:Specifications></p1:ProductDescription>', '<?xml-stylesheet href=""ProductDescription.xsl"" type=""text/xsl""?><p1:ProductDescription xmlns:p1=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelDescription"" xmlns:wm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelWarrAndMain"" xmlns:wf=""http://www.adventure-works.com/schemas/OtherFeatures"" xmlns:html=""http://www.w3.org/1999/xhtml"" ProductModelID=""35"" ProductModelName=""Touring-2000""><p1:Summary><html:p>The plush custom saddle keeps you riding all day, and there\'s plenty of space\r\n\t\t\t to add panniers and bike bags to the newly-redesigned carrier. \r\n\t\t\t\tThis bike has great stability when fully-loaded.\r\n                        </html:p></p1:Summary><p1:Manufacturer><p1:Name>AdventureWorks</p1:Name><p1:Copyright>2002</p1:Copyright><p1:ProductURL>HTTP://www.Adventure-works.com</p1:ProductURL></p1:Manufacturer><p1:Features>These are the product highlights. \r\n                 <wm:Warranty><wm:WarrantyPeriod>1 year</wm:WarrantyPeriod><wm:Description>parts and labor</wm:Description></wm:Warranty><wm:Maintenance><wm:NoOfYears>5 years</wm:NoOfYears><wm:Description>maintenance contact available through dealer</wm:Description></wm:Maintenance><wf:handlebar>A light yet stiff aluminum bar for long distance riding.</wf:handlebar><wf:saddle><html:i>New design </html:i> relieves pressure for long rides.</wf:saddle><wf:pedal><html:b>Top-of-the-line</html:b> clipless pedals with adjustable tension.</wf:pedal><wf:crankset> High-strength crank arm. </wf:crankset><wf:BikeFrame>The aluminum frame is custom-shaped for both good looks and strength; \r\n\t\t\t\tit will withstand the most rigorous challenges of daily riding.</wf:BikeFrame></p1:Features><!-- add one or more of these elements... one for each specific product in this product model --><p1:Picture><p1:Angle>front</p1:Angle><p1:Size>small</p1:Size><p1:ProductPhotoID>87</p1:ProductPhotoID></p1:Picture><!-- add any tags in <specifications> --><p1:Specifications> These are the product specifications.\r\n                   <Material>Aluminum</Material><Color>Available in all colors except metallic.</Color><ProductLine>Touring bike</ProductLine><Style>Men\'s</Style><FrameMaterial>Aluminium alloy</FrameMaterial><RiderExperience>Intermediate to Advanced riders</RiderExperience></p1:Specifications></p1:ProductDescription>']"
Production/ProductModel.csv,Instr,ProductModel.Instructions,,,"['<root xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelManuInstructions"">\r\n                Adventure Works CyclesWA-500 Instructions Assembling the Touring Pedal Summary: This document contains manufacturing instructions for assembling the Touring Pedal, Product Model 53. Instructions are work center specific and are identified by work center ID. These instructions must be followed in the order presented. Deviation from the instructions is not permitted unless an authorized Change Order detailing the deviation is provided by the Engineering Manager.<Location LaborHours=""0.5"" LotSize=""1"" LocationID=""50"">\r\n                    Work Center 50 - SubAssembly. The following instructions pertain to Work Center 50. (Setup hours = .0, Labor Hours = .5, Machine Hours = 0, Lot Sizing = 1)<step>\r\n                        Visually examine the pedal spindles to determine <material>left and right pedals</material>. The left and right pedals have different threading directions. It is important you identify them correctly.\r\n                    </step><step>\r\n                        Apply a small amount of <material>grease</material> to the left pedal and thread the pedal onto the <material>left crank arm</material> by hand.\r\n                    </step><step>If the threads do not turn easily, back the spindle out and re-start.</step><step>\r\n                        Securely tighten the spindle against the crank arm using a <tool>small wrench</tool>.\r\n                    </step><step>Apply a small amount of grease to the right pedal and thread the pedal onto the right crank arm by hand.</step><step>If the threads do not turn easily, back the spindle out and re-start.</step><step>Securely tighten the spindle against the crank arm using a small wrench.</step><step>\r\n                        Inspect per specification <specs>FI-520</specs>.\r\n                    </step></Location></root>', '<root xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelManuInstructions"">\r\n                Adventure Works CyclesWA-151C Instructions for Assembling Touring Rear Wheel Summary: This document contains manufacturing instructions for assembling the Touring Rear Wheel, Product Model 44. Instructions are work center specific and are identified by work center ID. These instructions must be followed in the order presented. Deviation from the instructions is not permitted unless an authorized Change Order detailing the deviation is provided by the Engineering Manager.<Location LaborHours=""3"" LotSize=""1"" LocationID=""50"">\r\n                    Work Center - 50 Frame Forming. The following instructions pertain to Work Center 10. (Setup hours = .0, Labor Hours = 3, Machine Hours = 0, Lot Sizing = 1)<step>\r\n                        Inspect the <material>rim</material> for dents, cracks or other damage.\r\n                    </step><step>\r\n                        Slide each <material>spoke</material> through the <material>hub flange</material> working in a clockwise direction.\r\n                    </step><step>\r\n                        For each spoke, screw on the <material>spoke nipple (NI-9525)</material>. Do not over tighten.\r\n                    </step><step>\r\n                        Place the wheel in the <tool>truing stand</tool>.\r\n                    </step><step>Pluck each spoke. The sound from each spoke should be consistent. Adjust as needed.</step><step>Inflate the tire tube to one-quarter pressure.</step><step>\r\n                        Insert the <material>valve stem</material> through <material>Rim RM-M825</material>.\r\n                    </step><step>Tuck the tube into the tire ensuring there are no wrinkles or kinks.</step><step>Inflate the tube to half pressure. </step><step>Spin the wheel and ensure the bead line is just above the rim.</step><step>Inflate the tube to 35 PSI.</step></Location></root>', '<root xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelManuInstructions"">\r\n                Adventure Works CyclesWA-190A Instructions for Manufacturing and Assembling the LL Touring Handlebars Summary: This document contains manufacturing instructions for manufacturing and assembling the LL Touring Handlebars, Product Model 47. Instructions are work center specific and are identified by work center ID. These instructions must be followed in the order presented. Deviation from the instructions is not permitted unless an authorized Change Order detailing the deviation is provided by the Engineering Manager.<Location LaborHours=""1"" LotSize=""100"" MachineHours=""2"" SetupHours=""0.1"" LocationID=""10"">\r\n                    Work Center 10 - Frame Forming. The following instructions pertain to Work Center 10. (Setup hours = .10, Labor Hours = 1, Machine Hours = 2, Lot Sizing = 100)<step>\r\n                        Insert <material>aluminum sheet MS-2259</material> into tool <tool>T-50 Tube Forming tool</tool>.\r\n                    </step><step>\r\n                        Attach <tool>Trim Jig TJ-8</tool> to the upper and lower right corners of the aluminum sheet.\r\n                    </step><step>Route the aluminum sheet following the jig carefully. </step><step>\r\n                        Insert the cut pieces into <tool>Tube Forming Tool FT-90</tool> and press Start.\r\n                    </step><step>\r\n                        When finished, inspect the form for defects per Inspection Specification <specs>INFS-90</specs>.\r\n                    </step><step>Remove the lengths of tube from the tool and place it in the Completed or Rejected bin as appropriate.</step></Location><Location LaborHours=""1"" LotSize=""1"" MachineHours=""1.75"" SetupHours=""0.25"" LocationID=""20"">\r\n                    Work Center 20 - Frame Welding. The following instructions pertain to Work Center 20. (Setup hours = .25, Labor Hours = 1.0, Machine Hours = 1.75, Lot Sizing = 1)<step>\r\n                        Assemble all <material>handlebar components</material> following blueprint <blueprint>1111</blueprint>.\r\n                    </step><step>\r\n                        Weld all components together as shown in illustration <diag>5</diag></step><step>\r\n                        Inspect all weld joints per Adventure Works Cycles Inspection Specification <specs>INFS-222</specs>.\r\n                    </step></Location><Location LaborHours=""3.5"" LotSize=""1"" LocationID=""50"">\r\n                    Work Center - 50 Frame Forming. The following instructions pertain to Work Center 10. (Setup hours = .0, Labor Hours = 3.5, Machine Hours = 0, Lot Sizing = 1)<step>\r\n                        Slide the <material>stem</material> onto the <material>handlebar</material> centering it over the knurled section.\r\n                    </step><step>Take care not to scratch the handlebar.</step><step>The ends of the handlebar should turn toward the rear. </step><step>\r\n                        Attach the <material>Pinch Bolt (Product Number PB-6109)</material>, <material>Lock Washer 10 (Product Number LW-1210)</material>, and <material>Lock Nut 7 (Product Number LN-1224)</material> onto the stem.\r\n                    </step><step>Tighten the nut just enough to keep the handlebar from rotating in the stem. Do not over tighten. </step><step>\r\n                        Put a <material>Flat Washer 1 (Product Number FW-1000)</material> onto the stem bolt, and then insert the bolt down into the stem.\r\n                    </step><step>\r\n                        Thread the plug nut onto the stem bolt aligning it with the stem body as shown in illustration <diag>4</diag>. Insert the stem down into the lock nut until the minimum insertion line marked on the stem is hidden inside the nut.\r\n                    </step><step>\r\n                        Attach the <material>grips</material>.\r\n                    </step><step>\r\n                        Inspect per specification <specs>FI-225</specs>.\r\n                    </step></Location></root>', '<root xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelManuInstructions"">\r\n                Adventure Works CyclesWA-620 Instructions Assembling the LL Touring Seat Summary: This document contains manufacturing instructions for assembling the LL Touring Seat, Product Model 63. Instructions are work center specific and are identified by work center ID. These instructions must be followed in the order presented. Deviation from the instructions is not permitted unless an authorized Change Order detailing the deviation is provided by the Engineering Manager.<Location LaborHours=""1.5"" LotSize=""1"" LocationID=""50"">\r\n                    Work Center 50 - SubAssembly. The following instructions pertain to Work Center 50. (Setup hours = .0, Labor Hours = 1.5, Machine Hours = 0, Lot Sizing = 1)<step>\r\n                        Put the <material>Seat post Lug (Product Number SL-0931)</material> on the <material>Seat Post (Product Number SP-2981)</material>.\r\n                    </step><step>\r\n                        Insert the <material>Pinch Bolt (Product Number PB-6109)</material> and tighten until it is secure but still able to slide up or down the post as shown in illustration <diag>6</diag>.\r\n                    </step><step>\r\n                        Attach the <material>LL Seat (Product Number SE-T312)</material> to the top of the Seat Post and tighten securely.\r\n                    </step><step>\r\n                        Inspect per specification <specs>FI-620</specs>.\r\n                    </step></Location></root>', '<root xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ProductModelManuInstructions"">\r\n                Adventure Works CyclesWA-190A Instructions for Manufacturing and Assembling the HL Touring Handlebars Summary: This document contains manufacturing instructions for manufacturing and assembling the HL Touring Handlebars, Product Model 48. Instructions are work center specific and are identified by work center ID. These instructions must be followed in the order presented. Deviation from the instructions is not permitted unless an authorized Change Order detailing the deviation is provided by the Engineering Manager.<Location LaborHours=""1"" LotSize=""100"" MachineHours=""2.5"" SetupHours=""0.1"" LocationID=""10"">\r\n                    Work Center 10 - Frame Forming. The following instructions pertain to Work Center 10. (Setup hours = .10, Labor Hours = 1, Machine Hours = 2.5, Lot Sizing = 100)<step>\r\n                        Insert <material>aluminum sheet MS-2259</material> into tool <tool>T-51 Tube Forming tool</tool>.\r\n                    </step><step>\r\n                        Attach <tool>Trim Jig TJ-9</tool> to the upper and lower right corners of the aluminum sheet.\r\n                    </step><step>Route the aluminum sheet following the jig carefully. </step><step>\r\n                        Insert the cut pieces into <tool>Tube Forming Tool FT-91</tool> and press Start.\r\n                    </step><step>\r\n                        When finished, inspect the form for defects per Inspection Specification <specs>INFS-90</specs>.\r\n                    </step><step>Remove the lengths of tube from the tool and place it in the Completed or Rejected bin as appropriate.</step></Location><Location LaborHours=""1"" LotSize=""1"" MachineHours=""2"" SetupHours=""0.25"" LocationID=""20"">\r\n                    Work Center 20 - Frame Welding. The following instructions pertain to Work Center 20. (Setup hours = .25, Labor Hours = 1.0, Machine Hours = 2, Lot Sizing = 1)<step>\r\n                        Assemble all handlebar components following blueprint <blueprint>1112</blueprint>.\r\n                    </step><step>\r\n                        Using <tool>weld torch</tool>, weld all components together as shown in illustration <diag>5</diag></step><step>\r\n                        Inspect all weld joints per Adventure Works Cycles Inspection Specification <specs>INFS-222</specs>.\r\n                    </step></Location><Location LaborHours=""3.5"" LotSize=""1"" LocationID=""50"">\r\n                    Work Center 50 - SubAssembly. The following instructions pertain to Work Center 50. (Setup hours = .0, Labor Hours = 3.5, Machine Hours = 0, Lot Sizing = 1)<step>\r\n                        Slide the <material>stem</material> onto the <material>handlebar</material> centering it over the knurled section.\r\n                    </step><step>Take care not to scratch the handlebar.</step><step>The ends of the handlebar should turn toward the rear. </step><step>\r\n                        Attach the <material>Pinch Bolt (Product Number PB-6109)</material>, <material>Lock Washer 7 (Product Number LI-3800)</material>, and <material>Lock Nut 16 (Product Number LN-1213)</material> onto the stem.\r\n                    </step><step>Tighten the nut just enough to keep the handlebar from rotating in the stem. Do not over tighten. </step><step>\r\n                        Put a <material>Flat Washer 9 (Product Number FW-3400)</material> onto the <material>stem bolt</material>, and then insert the bolt down into the stem.\r\n                    </step><step>\r\n                        Thread the plug nut onto the stem bolt aligning it with the stem body as shown in illustration <diag>4</diag>. Insert the stem down into the lock nut until the minimum insertion line marked on the stem is hidden inside the nut.\r\n                    </step><step>\r\n                        Attach the <material>grips</material>.\r\n                    </step><step>\r\n                        Inspect per specification <specs>FI-225</specs>.\r\n                    </step></Location></root>']"
Production/ProductModel.csv,CDate,ProductModel.ModifiedDate,,,"['2012-04-30 00:00:00.000', '2012-04-30 00:00:00.000', '2013-04-30 00:00:00.000', '2012-04-30 00:00:00.000', '2011-05-01 00:00:00.000']"
Production/ProductModel.csv,PMName,ProductModel.Name,,,"['Mountain-200', 'Road-550-W', 'Headlights - Weatherproof', 'Front Brakes', 'LL Road Rear Wheel']"
Production/ProductModel.csv,PMID,ProductModel.ProductModelID,,,"[109, 39, 56, 70, 54]"
Production/ProductModel.csv,PMRGuid,ProductModel.rowguid,,,"['2489DDC5-1C89-4DEC-AF22-B0112CCEC467', '6BA9F3B6-E08B-4AC2-A725-B41114C2A283', '65BF3F6D-BCF2-4DB6-8515-FC5C57423037', '218B016C-7454-4193-B518-21955C783D72', '52E7F2C1-DBFF-4518-927D-C7D46F9ED32E']"
Production/ProductModelIllustration.csv,iId,Illustration.IllustrationID,Production/Illustration.csv#IllstrtnId,,"[3, 3, 5, 5, 6]"
Production/ProductModelIllustration.csv,ModDate,ProductModelIllustration.ModifiedDate,,,"['2014-01-09 14:41:02.183', '2014-01-09 14:41:02.183', '2014-01-09 14:41:02.183', '2014-01-09 14:41:02.167', '2014-01-09 14:41:02.167']"
Production/ProductModelIllustration.csv,pModelId,ProductModel.ProductModelID,Production/ProductModel.csv#PMID,,"[10, 48, 47, 47, 67]"
Production/ProductModelProductDescriptionCulture.csv,cId,Culture.CultureID,,,"['en    ', 'th    ', 'fr    ', 'en    ', 'ar    ']"
Production/ProductModelProductDescriptionCulture.csv,ModDate,ProductModelProductDescriptionCulture.ModifiedDate,,,"['2013-04-30', '2013-04-30', '2013-04-30', '2013-04-30', '2013-04-30']"
Production/ProductModelProductDescriptionCulture.csv,pDescId,ProductModelProductDescriptionCulture.ProductDescriptionID,,,"[1552, 2004, 1442, 1812, 1859]"
Production/ProductModelProductDescriptionCulture.csv,pModelId,ProductModel.ProductModelID,,,"[51, 68, 127, 106, 113]"
Production/ProductPhoto.csv,LrgPhtFileName,ProductPhoto.LargePhotoFileName,,,"['handpump_large.gif', 'awc_tee_female_large.gif', 'racer_red_large.gif', 'awc_tee_male_large.gif', 'fork_large.gif']"
Production/ProductPhoto.csv,ModDate,ProductPhoto.ModifiedDate,,,"['2012-10-19 09:56:38.273', '2012-04-30 00:00:00.000', '2013-04-30 00:00:00.000', '2013-04-30 00:00:00.000', '2012-10-19 09:56:38.273']"
